Frequency,Verb
-9.886217857513982,probabilis
-9.886217857513982,principalis
-9.886217857513982,praesumptio
-9.886217857513982,praeda
-9.886217857513982,postumus
-9.886217857513982,perinde
-9.886217857513982,periclitor
-9.886217857513982,percontor
-9.886217857513982,Paulinus
-9.886217857513982,paulatim
-9.886217857513982,pastor
-9.886217857513982,partim
-9.886217857513982,oraculum
-9.886217857513982,opportunus
-9.886217857513982,omen
-9.886217857513982,octo
-9.886217857513982,obsecro
-9.886217857513982,nusquam
-9.886217857513982,numerosus
-9.886217857513982,miseratio
-9.886217857513982,malignus
-9.886217857513982,longitudo
-9.886217857513982,locutio
-9.886217857513982,lignum
-9.886217857513982,legitimus
-9.886217857513982,laetitia
-9.886217857513982,lacesso
-9.886217857513982,iuventus
-9.886217857513982,inutilis
-9.886217857513982,intervallum
-9.886217857513982,interpretatio
-9.886217857513982,inquiunt
-9.886217857513982,inquisitio
-9.886217857513982,innitor
-9.886217857513982,inflammo
-9.886217857513982,indignor
-9.886217857513982,impune
-9.886217857513982,impingo
-9.886217857513982,illuc
-9.886217857513982,ignarus
-9.886217857513982,idolon
-9.886217857513982,graece
-9.886217857513982,gallus
-9.886217857513982,furiosus
-9.886217857513982,fortitudo
-9.886217857513982,fessus
-9.886217857513982,extraho
-9.886217857513982,extermino
-9.886217857513982,exordium
-9.886217857513982,exhibeo
-9.886217857513982,excogito
-9.886217857513982,elaboro
-9.886217857513982,effigies
-9.886217857513982,dominatio
-9.886217857513982,divinitus
-9.886217857513982,divinitas
-9.886217857513982,diuturnus
-9.886217857513982,distinctio
-9.886217857513982,dimico
-9.886217857513982,digero
-9.886217857513982,diduco
-9.886217857513982,deterior
-9.886217857513982,deprecor
-9.886217857513982,deposco
-9.886217857513982,denuntio
-9.886217857513982,dehinc
-9.886217857513982,definitio
-9.886217857513982,decedo
-9.886217857513982,criminatio
-9.886217857513982,Cotta
-9.886217857513982,contemplatio
-9.886217857513982,condemno
-9.886217857513982,competo
-9.886217857513982,coeo
-9.886217857513982,codex
-9.886217857513982,coalesco
-9.886217857513982,catulus
-9.886217857513982,candidatus
-9.886217857513982,brevitas
-9.886217857513982,biduum
-9.886217857513982,benivolentia
-9.886217857513982,annona
-9.886217857513982,altitudo
-9.886217857513982,aestus
-9.886217857513982,adulescentia
-9.886217857513982,adstringo
-9.886217857513982,quies
-9.886217857513982,occulto
-9.886217857513982,custodia
-9.886217857513982,prodeo
-9.886217857513982,saevio
-9.886217857513982,praecipito
-9.886217857513982,introeo
-9.886217857513982,duplex
-9.886217857513982,detraho
-9.886217857513982,contraho
-9.886217857513982,claudus
-9.886217857513982,nervus
-9.886217857513982,latro
-9.886217857513982,incorruptus
-9.886217857513982,externus
-9.886217857513982,decurro
-9.886217857513982,consortium
-9.886217857513982,benignus
-9.886217857513982,differentia
-9.886217857513982,indulgentia
-9.886217857513982,somnium
-9.886217857513982,onero
-9.886217857513982,floreo
-9.886217857513982,eques
-9.886217857513982,permaneo
-9.886217857513982,horreo
-9.886217857513982,hiems
-9.886217857513982,firmus
-9.886217857513982,consummo
-9.886217857513982,veho
-9.886217857513982,Tiberius
-9.886217857513982,profanus
-9.886217857513982,molior
-9.886217857513982,deleo
-9.886217857513982,figuro
-9.886217857513982,destino
-9.886217857513982,debilito
-9.886217857513982,Pyrrhus
-9.886217857513982,maturus
-9.886217857513982,insanio
-9.886217857513982,fretus
-9.886217857513982,corripio
-9.886217857513982,constringo
-9.886217857513982,clemens
-9.886217857513982,vigilo
-9.886217857513982,tergum
-9.886217857513982,noxius
-9.886217857513982,inflo
-9.886217857513982,operio
-9.886217857513982,mensis
-9.886217857513982,cautus
-9.886217857513982,obligo
-9.886217857513982,fleo
-9.886217857513982,calco
-9.886217857513982,singularis
-9.886217857513982,auditor
-9.886217857513982,grex
-9.886217857513982,continuus
-9.886217857513982,oblino
-9.886217857513982,pendeo
-9.886217857513982,misereo
-9.886217857513982,acutus
-9.886217857513982,praeficio
-9.886217857513982,iniustus
-9.886217857513982,pedes
-9.886217857513982,condio
-9.886217857513982,serus
-9.886217857513982,culpo
-9.886217857513982,maiores
-9.886217857513982,Manes
-9.886217857513982,nimis
-9.886217857513982,antiqui
-9.886217857513982,foro
-9.886217857513982,plenum
-9.886217857513982,difficile
-9.886217857513982,Samnites
-9.886217857513982,inane
-9.886217857513982,testor
-9.886217857513982,vanum
-9.886217857513982,possido
-9.886217857513982,insigne
-9.886217857513982,basilicus
-9.886217857513982,basilica
-9.886217857513982,arbos
-9.886217857513982,suspicor
-9.886217857513982,vinus
-9.886217857513982,vinum
-9.886217857513982,recens
-9.886217857513982,intactus
-9.886217857513982,ornatus
-9.886217857513982,africanus
-9.886217857513982,nuntius
-9.886217857513982,captivus
-9.886217857513982,minister
-9.886217857513982,famulus
-9.886217857513982,status
-10.040368537341239,obscuro
-10.040368537341239,scindo
-10.040368537341239,ostento
-10.040368537341239,artificium
-10.040368537341239,vituperatio
-10.040368537341239,vexo
-10.040368537341239,vestimentum
-10.040368537341239,venter
-10.040368537341239,velox
-10.040368537341239,Varro
-10.040368537341239,valetudo
-10.040368537341239,tristitia
-10.040368537341239,tribunal
-10.040368537341239,Theodorus
-10.040368537341239,tenor
-10.040368537341239,taedium
-10.040368537341239,Syria
-10.040368537341239,suppedito
-10.040368537341239,succurro
-10.040368537341239,subtraho
-10.040368537341239,subsequor
-10.040368537341239,subdolus
-10.040368537341239,suavitas
-10.040368537341239,stupeo
-10.040368537341239,stipendium
-10.040368537341239,statio
-10.040368537341239,sponsio
-10.040368537341239,spiritalis
-10.040368537341239,sperno
-10.040368537341239,simpliciter
-10.040368537341239,severitas
-10.040368537341239,septimus
-10.040368537341239,secedo
-10.040368537341239,scando
-10.040368537341239,Scaevola
-10.040368537341239,sanctitas
-10.040368537341239,sacrificium
-10.040368537341239,ruina
-10.040368537341239,rufus
-10.040368537341239,rhetor
-10.040368537341239,retro
-10.040368537341239,reservo
-10.040368537341239,reputo
-10.040368537341239,renovo
-10.040368537341239,recordatio
-10.040368537341239,rabies
-10.040368537341239,quapropter
-10.040368537341239,puteus
-10.040368537341239,pueritia
-10.040368537341239,progenies
-10.040368537341239,procreo
-10.040368537341239,pristinus
-10.040368537341239,pretiosus
-10.040368537341239,praeterquam
-10.040368537341239,positio
-10.040368537341239,phantasma
-10.040368537341239,pervideo
-10.040368537341239,perturbatio
-10.040368537341239,perpetuitas
-10.040368537341239,perhibeo
-10.040368537341239,perfidia
-10.040368537341239,passim
-10.040368537341239,parricida
-10.040368537341239,ornamentum
-10.040368537341239,omnipotens
-10.040368537341239,nominatim
-10.040368537341239,nocturnus
-10.040368537341239,Nilus
-10.040368537341239,nihilominus
-10.040368537341239,neu
-10.040368537341239,Nero
-10.040368537341239,nempe
-10.040368537341239,mutatio
-10.040368537341239,muraena
-10.040368537341239,monumentum
-10.040368537341239,meditor
-10.040368537341239,marinus
-10.040368537341239,mancipium
-10.040368537341239,malitia
-10.040368537341239,longinquus
-10.040368537341239,largior
-10.040368537341239,lacero
-10.040368537341239,Kalendae
-10.040368537341239,itero
-10.040368537341239,intrinsecus
-10.040368537341239,intolerabilis
-10.040368537341239,interrogatio
-10.040368537341239,interpono
-10.040368537341239,interpello
-10.040368537341239,inpugno
-10.040368537341239,indignatio
-10.040368537341239,incognitus
-10.040368537341239,inchoo
-10.040368537341239,importunus
-10.040368537341239,immortalitas
-10.040368537341239,Hortensius
-10.040368537341239,homicida
-10.040368537341239,gratuitus
-10.040368537341239,gradior
-10.040368537341239,Gallicus
-10.040368537341239,Fronto
-10.040368537341239,formosus
-10.040368537341239,extendo
-10.040368537341239,expugno
-10.040368537341239,exclamo
-10.040368537341239,enumero
-10.040368537341239,emendatio
-10.040368537341239,edoceo
-10.040368537341239,dumtaxat
-10.040368537341239,documentum
-10.040368537341239,divinatio
-10.040368537341239,dispositio
-10.040368537341239,dispicio
-10.040368537341239,disceptatio
-10.040368537341239,delectatio
-10.040368537341239,cultor
-10.040368537341239,cornu
-10.040368537341239,convicium
-10.040368537341239,contentio
-10.040368537341239,concurro
-10.040368537341239,comedo
-10.040368537341239,collega
-10.040368537341239,coerceo
-10.040368537341239,clam
-10.040368537341239,celo
-10.040368537341239,Carthago
-10.040368537341239,capitulum
-10.040368537341239,caerimonia
-10.040368537341239,cadaver
-10.040368537341239,blandior
-10.040368537341239,bibliotheca
-10.040368537341239,avaritia
-10.040368537341239,atrox
-10.040368537341239,appellatio
-10.040368537341239,anteeo
-10.040368537341239,ango
-10.040368537341239,ambitiosus
-10.040368537341239,ambigo
-10.040368537341239,alioqui
-10.040368537341239,aestas
-10.040368537341239,aequaliter
-10.040368537341239,aedilis
-10.040368537341239,adtribuo
-10.040368537341239,adsiduus
-10.040368537341239,adgnosco
-10.040368537341239,ademptio
-10.040368537341239,abutor
-10.040368537341239,reliquiae
-10.040368537341239,mora
-10.040368537341239,porta
-10.040368537341239,fundus
-10.040368537341239,decoro
-10.040368537341239,creator
-10.040368537341239,vicus
-10.040368537341239,operor
-10.040368537341239,onus
-10.040368537341239,fastidium
-10.040368537341239,munio
-10.040368537341239,mollio
-10.040368537341239,imprudens
-10.040368537341239,examen
-10.040368537341239,constanter
-10.040368537341239,licentia
-10.040368537341239,vigeo
-10.040368537341239,timidus
-10.040368537341239,supinus
-10.040368537341239,revereor
-10.040368537341239,polleo
-10.040368537341239,plango
-10.040368537341239,lanio
-10.040368537341239,laniatus
-10.040368537341239,irrito
-10.040368537341239,informo
-10.040368537341239,fulmen
-10.040368537341239,excuso
-10.040368537341239,describo
-10.040368537341239,corona
-10.040368537341239,advoco
-10.040368537341239,adloquor
-10.040368537341239,abscondo
-10.040368537341239,praestans
-10.040368537341239,propitius
-10.040368537341239,praeses
-10.040368537341239,insania
-10.040368537341239,abundo
-10.040368537341239,tolero
-10.040368537341239,pons
-10.040368537341239,macula
-10.040368537341239,incito
-10.040368537341239,abicio
-10.040368537341239,repentinus
-10.040368537341239,profligo
-10.040368537341239,iocus
-10.040368537341239,eximius
-10.040368537341239,excello
-10.040368537341239,actus
-10.040368537341239,eloquor
-10.040368537341239,magnifico
-10.040368537341239,rhetorice
-10.040368537341239,luxuria
-10.040368537341239,stella
-10.040368537341239,saepio
-10.040368537341239,mendacium
-10.040368537341239,Juno
-10.040368537341239,ara
-10.040368537341239,humus
-10.040368537341239,frigus
-10.040368537341239,doctus
-10.040368537341239,Carthaginiensis
-10.040368537341239,ora
-10.040368537341239,diligens
-10.040368537341239,dexter
-10.040368537341239,patricius
-10.040368537341239,gener
-10.040368537341239,partus
-10.040368537341239,lucus
-10.040368537341239,vectigal
-10.040368537341239,adsentio
-10.040368537341239,aliqua
-10.040368537341239,item
-10.040368537341239,primo
-10.040368537341239,hostus
-10.040368537341239,regia
-10.040368537341239,proximum
-10.040368537341239,sisto
-10.040368537341239,novo
-10.040368537341239,universi
-10.040368537341239,aucto
-10.040368537341239,subitus
-10.040368537341239,subitum
-10.040368537341239,Latina
-10.040368537341239,Samnis
-10.040368537341239,institutum
-10.040368537341239,commodum
-10.040368537341239,deliciae
-10.040368537341239,delicia
-10.040368537341239,extremum
-10.040368537341239,apparo
-10.040368537341239,tela
-10.040368537341239,Persa
-10.040368537341239,industria
-10.040368537341239,exiguum
-10.040368537341239,conscio
-10.040368537341239,luno
-10.040368537341239,interdictum
-10.040368537341239,fixus
-10.040368537341239,exto
-10.040368537341239,exsto
-10.040368537341239,comitium
-10.040368537341239,sinister
-10.040368537341239,salto
-10.040368537341239,saltem
-10.040368537341239,piget
-10.040368537341239,pigeo
-10.040368537341239,veneno
-10.040368537341239,comito
-10.040368537341239,amans
-10.040368537341239,praeceps
-10.040368537341239,musicus
-10.040368537341239,sacrilegus
-10.040368537341239,historicus
-10.040368537341239,dialecticus
-10.040368537341239,Lacedaemonius
-10.040368537341239,Sulpicius
-10.040368537341239,gentilis
-10.040368537341239,Manilius
-10.040368537341239,apollinaris
-10.222690094135194,praeceptor
-10.222690094135194,volvo
-10.222690094135194,vestis
-10.222690094135194,tener
-10.222690094135194,saevitia
-10.222690094135194,obiecto
-10.222690094135194,genius
-10.222690094135194,visio
-10.222690094135194,vindicta
-10.222690094135194,vigor
-10.222690094135194,veteranus
-10.222690094135194,vertex
-10.222690094135194,veneratio
-10.222690094135194,veluti
-10.222690094135194,utcumque
-10.222690094135194,usquam
-10.222690094135194,ulciscor
-10.222690094135194,triduum
-10.222690094135194,tiro
-10.222690094135194,Ti
-10.222690094135194,tergiversor
-10.222690094135194,taeter
-10.222690094135194,surculus
-10.222690094135194,suptilitas
-10.222690094135194,subter
-10.222690094135194,subduco
-10.222690094135194,strages
-10.222690094135194,stipulatio
-10.222690094135194,stimulus
-10.222690094135194,soloecismus
-10.222690094135194,silva
-10.222690094135194,servulus
-10.222690094135194,saxum
-10.222690094135194,satius
-10.222690094135194,satietas
-10.222690094135194,sapor
-10.222690094135194,sacerdotalis
-10.222690094135194,retracto
-10.222690094135194,resto
-10.222690094135194,resero
-10.222690094135194,relevo
-10.222690094135194,Quinctius
-10.222690094135194,querella
-10.222690094135194,querela
-10.222690094135194,pulvis
-10.222690094135194,puerilis
-10.222690094135194,provenio
-10.222690094135194,prosterno
-10.222690094135194,proprietas
-10.222690094135194,propemodum
-10.222690094135194,pronus
-10.222690094135194,pronuntiatio
-10.222690094135194,promoveo
-10.222690094135194,principatus
-10.222690094135194,primordium
-10.222690094135194,praefor
-10.222690094135194,praedium
-10.222690094135194,praedicatio
-10.222690094135194,pontifex
-10.222690094135194,pompa
-10.222690094135194,poculum
-10.222690094135194,Plutarchus
-10.222690094135194,pinguis
-10.222690094135194,pestis
-10.222690094135194,perspicuus
-10.222690094135194,persolvo
-10.222690094135194,perimo
-10.222690094135194,perfundo
-10.222690094135194,Penates
-10.222690094135194,paulisper
-10.222690094135194,patrocinium
-10.222690094135194,patrimonium
-10.222690094135194,parricidium
-10.222690094135194,Panaetius
-10.222690094135194,ostentatio
-10.222690094135194,opportunitas
-10.222690094135194,opitulor
-10.222690094135194,onustus
-10.222690094135194,occupatio
-10.222690094135194,obtempero
-10.222690094135194,obstrepo
-10.222690094135194,obnoxius
-10.222690094135194,nutus
-10.222690094135194,noxa
-10.222690094135194,ni
-10.222690094135194,munimentum
-10.222690094135194,multiplex
-10.222690094135194,mortalitas
-10.222690094135194,miraculum
-10.222690094135194,mirabilis
-10.222690094135194,Minerva
-10.222690094135194,Messala
-10.222690094135194,mediocriter
-10.222690094135194,mancipo
-10.222690094135194,lutum
-10.222690094135194,ludibrium
-10.222690094135194,lucerna
-10.222690094135194,lenio
-10.222690094135194,lectito
-10.222690094135194,lavacrum
-10.222690094135194,lassitudo
-10.222690094135194,iudicialis
-10.222690094135194,ieiunium
-10.222690094135194,iamdudum
-10.222690094135194,irrogo
-10.222690094135194,io
-10.222690094135194,insuper
-10.222690094135194,inimicitia
-10.222690094135194,ingero
-10.222690094135194,infigo
-10.222690094135194,iners
-10.222690094135194,indoctus
-10.222690094135194,increpo
-10.222690094135194,illecebra
-10.222690094135194,Hieronymus
-10.222690094135194,hercules
-10.222690094135194,hasta
-10.222690094135194,hactenus
-10.222690094135194,generalis
-10.222690094135194,folium
-10.222690094135194,foederatus
-10.222690094135194,focus
-10.222690094135194,flagitium
-10.222690094135194,Flaccus
-10.222690094135194,firmitas
-10.222690094135194,firmamentum
-10.222690094135194,ferme
-10.222690094135194,febris
-10.222690094135194,exuro
-10.222690094135194,extrinsecus
-10.222690094135194,extraneus
-10.222690094135194,expavesco
-10.222690094135194,eximo
-10.222690094135194,exhortatio
-10.222690094135194,exaspero
-10.222690094135194,evolo
-10.222690094135194,evito
-10.222690094135194,eludo
-10.222690094135194,elevo
-10.222690094135194,edisco
-10.222690094135194,dos
-10.222690094135194,distribuo
-10.222690094135194,dissipo
-10.222690094135194,dissideo
-10.222690094135194,dissensio
-10.222690094135194,dispergo
-10.222690094135194,difficulter
-10.222690094135194,dictio
-10.222690094135194,detrimentum
-10.222690094135194,depromo
-10.222690094135194,deorsum
-10.222690094135194,delibero
-10.222690094135194,defleo
-10.222690094135194,deflecto
-10.222690094135194,defigo
-10.222690094135194,defectio
-10.222690094135194,deditio
-10.222690094135194,corroboro
-10.222690094135194,consolatio
-10.222690094135194,coniunctio
-10.222690094135194,confusio
-10.222690094135194,concutio
-10.222690094135194,conclusio
-10.222690094135194,comprehensio
-10.222690094135194,commuto
-10.222690094135194,commemoratio
-10.222690094135194,cognatio
-10.222690094135194,coarguo
-10.222690094135194,cludo
-10.222690094135194,clausula
-10.222690094135194,claritas
-10.222690094135194,Chrysippus
-10.222690094135194,censor
-10.222690094135194,cella
-10.222690094135194,celeriter
-10.222690094135194,capesso
-10.222690094135194,bos
-10.222690094135194,bonitas
-10.222690094135194,beatitudo
-10.222690094135194,aviditas
-10.222690094135194,asinius
-10.222690094135194,aries
-10.222690094135194,argumentor
-10.222690094135194,applico
-10.222690094135194,appetitio
-10.222690094135194,antiquitus
-10.222690094135194,antiochus
-10.222690094135194,anceps
-10.222690094135194,alterno
-10.222690094135194,aliunde
-10.222690094135194,alioquin
-10.222690094135194,agmen
-10.222690094135194,agedum
-10.222690094135194,aedifico
-10.222690094135194,adulatio
-10.222690094135194,adtraho
-10.222690094135194,adsuesco
-10.222690094135194,adopto
-10.222690094135194,admoveo
-10.222690094135194,admirabilis
-10.222690094135194,adiumentum
-10.222690094135194,adaequo
-10.222690094135194,abhorreo
-10.222690094135194,paveo
-10.222690094135194,libet
-10.222690094135194,optatus
-10.222690094135194,infesto
-10.222690094135194,curia
-10.222690094135194,avus
-10.222690094135194,vehemens
-10.222690094135194,infirmo
-10.222690094135194,fulgor
-10.222690094135194,duplico
-10.222690094135194,concordia
-10.222690094135194,arceo
-10.222690094135194,venia
-10.222690094135194,trepidus
-10.222690094135194,trepido
-10.222690094135194,tango
-10.222690094135194,succendo
-10.222690094135194,stolidus
-10.222690094135194,speciosus
-10.222690094135194,soror
-10.222690094135194,sordes
-10.222690094135194,sincerus
-10.222690094135194,prodigium
-10.222690094135194,piaculum
-10.222690094135194,palatium
-10.222690094135194,ministro
-10.222690094135194,litigo
-10.222690094135194,incautus
-10.222690094135194,haurio
-10.222690094135194,diluo
-10.222690094135194,despero
-10.222690094135194,consono
-10.222690094135194,concinno
-10.222690094135194,circumcido
-10.222690094135194,callidus
-10.222690094135194,ardeo
-10.222690094135194,amoenus
-10.222690094135194,aestivus
-10.222690094135194,adlicio
-10.222690094135194,pango
-10.222690094135194,integro
-10.222690094135194,uterus
-10.222690094135194,tenuis
-10.222690094135194,venenum
-10.222690094135194,vado
-10.222690094135194,ovis
-10.222690094135194,ceno
-10.222690094135194,viso
-10.222690094135194,redemptor
-10.222690094135194,profundo
-10.222690094135194,praesideo
-10.222690094135194,inficio
-10.222690094135194,infamis
-10.222690094135194,infamia
-10.222690094135194,impudens
-10.222690094135194,Hercules
-10.222690094135194,fumo
-10.222690094135194,contagio
-10.222690094135194,laxo
-10.222690094135194,implico
-10.222690094135194,exordior
-10.222690094135194,pando
-10.222690094135194,vulgaris
-10.222690094135194,canis
-10.222690094135194,conditor
-10.222690094135194,expeditus
-10.222690094135194,rhetoricus
-10.222690094135194,quantulus
-10.222690094135194,gemo
-10.222690094135194,debilitas
-10.222690094135194,ambiguus
-10.222690094135194,herus
-10.222690094135194,festus
-10.222690094135194,ambio
-10.222690094135194,sciens
-10.222690094135194,parento
-10.222690094135194,providentia
-10.222690094135194,orbo
-10.222690094135194,Campanus
-10.222690094135194,aes
-10.222690094135194,aer
-10.222690094135194,refercio
-10.222690094135194,arduus
-10.222690094135194,accuratus
-10.222690094135194,seco
-10.222690094135194,postremus
-10.222690094135194,frux
-10.222690094135194,acerbus
-10.222690094135194,libra
-10.222690094135194,sacro
-10.222690094135194,partio
-10.222690094135194,providens
-10.222690094135194,officio
-10.222690094135194,sileo
-10.222690094135194,hac
-10.222690094135194,hostilis
-10.222690094135194,hostile
-10.222690094135194,furo
-10.222690094135194,illo
-10.222690094135194,dictum
-10.222690094135194,aliquantus
-10.222690094135194,eodem
-10.222690094135194,scriptura
-10.222690094135194,parvum
-10.222690094135194,minime
-10.222690094135194,contentus
-10.222690094135194,profecto
-10.222690094135194,consultus
-10.222690094135194,amicio
-10.222690094135194,secundo
-10.222690094135194,qualum
-10.222690094135194,paulo
-10.222690094135194,fere
-10.222690094135194,pace
-10.222690094135194,mortalia
-10.222690094135194,mandatum
-10.222690094135194,durum
-10.222690094135194,tacitus
-10.222690094135194,priores
-10.222690094135194,porrus
-10.222690094135194,porrum
-10.222690094135194,porro
-10.222690094135194,milium
-10.222690094135194,labo
-10.222690094135194,exsilium
-10.222690094135194,exilium
-10.222690094135194,commode
-10.222690094135194,breve
-10.222690094135194,ample
-10.222690094135194,tutum
-10.222690094135194,ico
-10.222690094135194,icio
-10.222690094135194,gravo
-10.222690094135194,delictum
-10.222690094135194,coniunctus
-10.222690094135194,coniux
-10.222690094135194,coniunx
-10.222690094135194,iugus
-10.222690094135194,iugum
-10.222690094135194,frustra
-10.222690094135194,comitia
-10.222690094135194,appositus
-10.222690094135194,appono
-10.222690094135194,aedis
-10.222690094135194,aedes
-10.222690094135194,vesper
-10.222690094135194,schema
-10.222690094135194,inquies
-10.222690094135194,vas
-10.222690094135194,Maius
-10.222690094135194,cito
-10.222690094135194,immensum
-10.222690094135194,receptus
-10.445833645449405,sitio
-10.445833645449405,fax
-10.445833645449405,minor
-10.445833645449405,constantia
-10.445833645449405,peritus
-10.445833645449405,intellegentia
-10.445833645449405,dea
-10.445833645449405,utris
-10.445833645449405,recipero
-10.445833645449405,coniugium
-10.445833645449405,spectator
-10.445833645449405,nubes
-10.445833645449405,ignorantia
-10.445833645449405,dictator
-10.445833645449405,commodo
-10.445833645449405,advena
-10.445833645449405,adfecto
-10.445833645449405,abstinentia
-10.445833645449405,volito
-10.445833645449405,vocalis
-10.445833645449405,Vitellius
-10.445833645449405,vipera
-10.445833645449405,vinclum
-10.445833645449405,velocitas
-10.445833645449405,utiliter
-10.445833645449405,unitas
-10.445833645449405,turpitudo
-10.445833645449405,transigo
-10.445833645449405,transcurro
-10.445833645449405,transcendo
-10.445833645449405,trames
-10.445833645449405,tragoedia
-10.445833645449405,traditio
-10.445833645449405,torquatus
-10.445833645449405,toga
-10.445833645449405,tingo
-10.445833645449405,ter
-10.445833645449405,tepidus
-10.445833645449405,tenebrosus
-10.445833645449405,temporalis
-10.445833645449405,tabernaculum
-10.445833645449405,taberna
-10.445833645449405,suppono
-10.445833645449405,suppeto
-10.445833645449405,supervenio
-10.445833645449405,supercilium
-10.445833645449405,summatim
-10.445833645449405,suffragium
-10.445833645449405,subulcus
-10.445833645449405,subtiliter
-10.445833645449405,subtilis
-10.445833645449405,subsum
-10.445833645449405,substituo
-10.445833645449405,subsisto
-10.445833645449405,subsidium
-10.445833645449405,stirps
-10.445833645449405,stipulor
-10.445833645449405,stadium
-10.445833645449405,splendidus
-10.445833645449405,sopio
-10.445833645449405,simplicitas
-10.445833645449405,sepulchrum
-10.445833645449405,sensim
-10.445833645449405,senator
-10.445833645449405,seges
-10.445833645449405,Saturninus
-10.445833645449405,satisfactio
-10.445833645449405,sabbatum
-10.445833645449405,ruo
-10.445833645449405,ruber
-10.445833645449405,revinco
-10.445833645449405,revera
-10.445833645449405,resolvo
-10.445833645449405,repromitto
-10.445833645449405,reprimo
-10.445833645449405,relaxo
-10.445833645449405,regina
-10.445833645449405,reformo
-10.445833645449405,recito
-10.445833645449405,quousque
-10.445833645449405,quotienscumque
-10.445833645449405,quodammodo
-10.445833645449405,quinquaginta
-10.445833645449405,quidni
-10.445833645449405,quadraginta
-10.445833645449405,pulchritudo
-10.445833645449405,puella
-10.445833645449405,prudenter
-10.445833645449405,propello
-10.445833645449405,proditor
-10.445833645449405,primitus
-10.445833645449405,pridie
-10.445833645449405,pravitas
-10.445833645449405,praevius
-10.445833645449405,praevenio
-10.445833645449405,praemitto
-10.445833645449405,praeiudicium
-10.445833645449405,praedo
-10.445833645449405,praeditus
-10.445833645449405,praecordia
-10.445833645449405,Pomponius
-10.445833645449405,Piso
-10.445833645449405,pignus
-10.445833645449405,piger
-10.445833645449405,petitio
-10.445833645449405,pertinaciter
-10.445833645449405,perniciosus
-10.445833645449405,perago
-10.445833645449405,penetro
-10.445833645449405,peculium
-10.445833645449405,pauculus
-10.445833645449405,patienter
-10.445833645449405,partitio
-10.445833645449405,parabilis
-10.445833645449405,ordinatio
-10.445833645449405,opusculum
-10.445833645449405,offensio
-10.445833645449405,oceanus
-10.445833645449405,obscuritas
-10.445833645449405,oblitero
-10.445833645449405,neuter
-10.445833645449405,nequitia
-10.445833645449405,naturaliter
-10.445833645449405,mysterium
-10.445833645449405,moderatio
-10.445833645449405,mitigo
-10.445833645449405,Metellus
-10.445833645449405,membratim
-10.445833645449405,maturo
-10.445833645449405,maternus
-10.445833645449405,mansuetudo
-10.445833645449405,malignitas
-10.445833645449405,maleficium
-10.445833645449405,maestus
-10.445833645449405,lucror
-10.445833645449405,loquacitas
-10.445833645449405,litteratura
-10.445833645449405,libertus
-10.445833645449405,liberalis
-10.445833645449405,leviter
-10.445833645449405,lector
-10.445833645449405,laudabilis
-10.445833645449405,latrocinium
-10.445833645449405,latitudo
-10.445833645449405,lar
-10.445833645449405,languor
-10.445833645449405,labrum
-10.445833645449405,Kal
-10.445833645449405,iussio
-10.445833645449405,Julius
-10.445833645449405,Julia
-10.445833645449405,irrumpo
-10.445833645449405,irrationalis
-10.445833645449405,iracundus
-10.445833645449405,investigatio
-10.445833645449405,intestatus
-10.445833645449405,intermitto
-10.445833645449405,instructio
-10.445833645449405,insidior
-10.445833645449405,inreligiosus
-10.445833645449405,innumerus
-10.445833645449405,innoxius
-10.445833645449405,innotesco
-10.445833645449405,inermis
-10.445833645449405,inedia
-10.445833645449405,india
-10.445833645449405,incrementum
-10.445833645449405,imputo
-10.445833645449405,impar
-10.445833645449405,immundus
-10.445833645449405,immodicus
-10.445833645449405,immobilis
-10.445833645449405,immitto
-10.445833645449405,immanitas
-10.445833645449405,imber
-10.445833645449405,idus
-10.445833645449405,ibidem
-10.445833645449405,horror
-10.445833645449405,haruspex
-10.445833645449405,gusto
-10.445833645449405,graviter
-10.445833645449405,gratulor
-10.445833645449405,genetivus
-10.445833645449405,gaza
-10.445833645449405,furtum
-10.445833645449405,fundamentum
-10.445833645449405,foveo
-10.445833645449405,formula
-10.445833645449405,favilla
-10.445833645449405,fas
-10.445833645449405,familiariter
-10.445833645449405,familiaritas
-10.445833645449405,facundus
-10.445833645449405,faber
-10.445833645449405,extenuo
-10.445833645449405,exsulto
-10.445833645449405,exspectatio
-10.445833645449405,exsecror
-10.445833645449405,exsecratio
-10.445833645449405,expostulo
-10.445833645449405,expleo
-10.445833645449405,exoro
-10.445833645449405,excusatio
-10.445833645449405,excolo
-10.445833645449405,exaestuo
-10.445833645449405,evoco
-10.445833645449405,evello
-10.445833645449405,enimvero
-10.445833645449405,en
-10.445833645449405,duplum
-10.445833645449405,duodecim
-10.445833645449405,dummodo
-10.445833645449405,dulcedo
-10.445833645449405,dogma
-10.445833645449405,docilis
-10.445833645449405,dissuadeo
-10.445833645449405,dissolutio
-10.445833645449405,dissentio
-10.445833645449405,discrepo
-10.445833645449405,diripio
-10.445833645449405,dinosco
-10.445833645449405,diiudico
-10.445833645449405,digitus
-10.445833645449405,difficultas
-10.445833645449405,dicio
-10.445833645449405,devoro
-10.445833645449405,devenio
-10.445833645449405,destituo
-10.445833645449405,desisto
-10.445833645449405,desidia
-10.445833645449405,derideo
-10.445833645449405,deprecatio
-10.445833645449405,denego
-10.445833645449405,delubrum
-10.445833645449405,debello
-10.445833645449405,damnatio
-10.445833645449405,curatio
