Source,Pre,Pro,Post
"prose,Cicero, Marcus Tullius","voluistis, usus mediocris, ingeni minime voluntati paris. </s><s> Nam ceteris a quibus est defensus hunc debere plurimum","video","; ego quantum ei debeam, alio loco; principio orationis hoc pono, me omnibus qui amici fuerint saluti et dignitati meae"
"prose,Cicero, Marcus Tullius","voluerunt, ut deos immortalis scientia peregrina et externa, mente domestica et civili precaretur. </s><s> Has sacerdotes","video","fere aut Neapolitanas aut Veliensis fuisse, foederatarum sine dubio civitatum. </s><s> Mitto vetera; proxime dico ante"
"prose,Cicero, Marcus Tullius","ex rei publicae tempestate moderari. </s><s> Sed si qui sunt quibus infinitum sit odium in quos semel susceptum sit, quos","video","esse non nullos, cum ducibus ipsis, non cum comitatu adsectatoribusque confligant. </s><s> Illam enim fortasse pertinaciam"
"prose,Cicero, Marcus Tullius","esse visam; nullis comitiis umquam neque multitudinem hominum tantam neque splendidiorem fuisse; hoc certe","video",", quod indicant tabulae publicae, vos rogatores, vos diribitores, vos custodes fuisse tabellarum, et, quod in"
"prose,Cicero, Marcus Tullius","ista, ficta, fucata sunt omnia. </s><s> Codex Cusanus II: Putavi austerum hominem, putavi tristem, putavi gravem, sed","video","adulterum, video ganeonem, video parietum praesidio, video amicorum sordibus, video tenebris occultantem"
"prose,Cicero, Marcus Tullius",", fucata sunt omnia. </s><s> Codex Cusanus II: Putavi austerum hominem, putavi tristem, putavi gravem, sed video adulterum,","video","ganeonem, video parietum praesidio, video amicorum sordibus, video tenebris occultantem libidines suas. </s><s> [ B]"
"prose,Cicero, Marcus Tullius",". </s><s> Codex Cusanus II: Putavi austerum hominem, putavi tristem, putavi gravem, sed video adulterum, video ganeonem,","video","parietum praesidio, video amicorum sordibus, video tenebris occultantem libidines suas. </s><s> [ B] Grillius, Rhet. </s><s> M. III"
"prose,Cicero, Marcus Tullius","austerum hominem, putavi tristem, putavi gravem, sed video adulterum, video ganeonem, video parietum praesidio,","video","amicorum sordibus, video tenebris occultantem libidines suas. </s><s> [ B] Grillius, Rhet. </s><s> M. III: putavi gravem, video"
"prose,Cicero, Marcus Tullius","tristem, putavi gravem, sed video adulterum, video ganeonem, video parietum praesidio, video amicorum sordibus,","video","tenebris occultantem libidines suas. </s><s> [ B] Grillius, Rhet. </s><s> M. III: putavi gravem, video adulterum, video ganeonem. </s>"
"prose,Cicero, Marcus Tullius",", video amicorum sordibus, video tenebris occultantem libidines suas. </s><s> [ B] Grillius, Rhet. </s><s> M. III: putavi gravem,","video","adulterum, video ganeonem. </s><s> Arus. </s><s> III: Neque adsidere Gabinium aut adloqui in curia quisquam audebat. </s><s> Quint. </s><s> VIII,,:"
"prose,Cicero, Marcus Tullius","sordibus, video tenebris occultantem libidines suas. </s><s> [ B] Grillius, Rhet. </s><s> M. III: putavi gravem, video adulterum,","video","ganeonem. </s><s> Arus. </s><s> III: Neque adsidere Gabinium aut adloqui in curia quisquam audebat. </s><s> Quint. </s><s> VIII,,: Quid quod miser,"
"prose,Cicero, Marcus Tullius","? </s><s> ; In posterum; inquit; diem distulit, ut, cum in castellum Bluciuml ventum esset, ibi cogitata perficeret. </s><s> ; Non","video","causam mutandi loci, sed tamen acta res criminose est. </s><s> ; Cum; inquit; vomere post cenam te velle dixisses, in balneum te"
"prose,Livius, Titus","; inquit,; veterem volunt, ius pristinum reddant patribus. </s><s> Cur ego plebeios magistratus, cur Sicinium potentem","video",", sub iugum missus, tamquam ab latronibus redemptus? </s><s> Egone has indignitates diutius patiar quam necesse est? </s>"
"prose,Livius, Titus","ingenio et invidia praecipua odium in se aliorum suo in eos metiens odio,'' haud ignaro'' inquit,'' imminet fortuna. </s><s>","Video","donec arma adversariis tradantur diferri adversus nos certamen. </s><s> Dandus invidiae est sanguis. </s><s> Nihil ne ego quidem"
"prose,Livius, Titus",", Quirites, rei maxime in hoc tempus utili, memoria nostri magistratus vos his comitiis petere in insequentem annum","video",". </s><s> Sed collegas eosdem reficitis, etiam usu meliores factos: me iam non eundem sed umbram nomenque P. Licini relictum"
"prose,Livius, Titus","velitisne illos Romanos, vos Veientes esse? </s><s> An malitis hanc solitudinem vestram quam urbem hostium esse? </s><s> Non equidem","video","quid magis nefas sit. </s><s> Haec scelera, quia piget aedificare, haec dedecora pati parati estis? </s><s> Si tota urbe nullum melius"
"prose,Livius, Titus",", quod ad te attinet eamque rem quam de te sum quaesiturus conventurum satis confido. </s><s> spem factam a te civitati","video","fide incolumi ex thesauris Gallicis, quos primores patrum occultent, creditum solvi posse. </s><s> cui ego rei tantum abest"
"prose,Livius, Titus","et me vel devovere pro populo Romano legionibusque vel in medios me immittere hostes paratus sum; sed hic patriam","video",", hic quidquid Romanarum legionum est; quae nisi pro se ipsis ad mortem ruere volunt, quid habent quod morte sua servent"
"prose,Livius, Titus","imperator, procedam in aciem adversus ignotos inter se ignorantesque. </s><s> Quocumque circumtuli oculos, plena omnia","video","animorum ac roboris, veteranum peditem, generosissimarum gentium equites frenatos infrenatosque, vos socios"
"prose,Livius, Titus","nec consilia animis acciperetis. </s><s> Nunc et collegam tuum et te talem virum intuenti mihi tecum omnis oratio est, quem","video","nequiquam et virum bonum et civem fore, si altera parte claudente re publica malis consiliis idem ac bonis iuris et"
"prose,Livius, Titus","produci iussit. </s><s> Ubi auditum est nomen, malum et improbum pro se quisque clamare et supplicio dignum. </s><s> Tum Pacuvius:;","video","quae de hoc sententia sit; date igitur pro malo atque improbo bonum senatorem et iustum. </s><s> ; Primo silentium erat inopia"
"prose,Livius, Titus","inter alios quam quorum culpa eminebat. </s><s> per senatum agi de Campanis, qui cives Romani sunt, iniussu populi non","video","posse, idque et apud maiores nostros in Satricanis factum esse cum defecissent ut M. Antistius tribunus plebis prius"
"prose,Livius, Titus","rupistis. </s><s> hostes? </s><s> corpora, ora, vestitum, habitum civium adgnosco: facta, dicta, consilia, animos hostium","video",". </s><s> quid enim vos, nisi quod Ilergetes et Lacetani, aut optastis aliud aut sperastis? </s><s> et illi tamen Mandonium atque"
"prose,Livius, Titus",", qui nunc pactam et compositam turbare volunt. </s><s> in qua consultatione nihil fortuna mutavit, cur vos mutetis non","video",". </s><s> '' Secundum Macedonas ipsis Romanis ita concedentibus iubentibusque Athenienses, qui foeda passi iustius in"
"prose,Livius, Titus","sed suo quisque periculo in commune consultum non vult. </s><s> Forsitan ego quoque tacerem, si privatus essem: nunc praetori","video","aut non dandum concilium legatis fuisse aut non sine responso eos dimittendos esse; respondere autem nisi ex vestro"
"prose,Livius, Titus","superbo et regio animo:'' neminem equidem timeo praeter deos immortales: non omnium autem credo fidei quos circa te","video",", atque omnium minime Aetolis''. </s><s> '' istuc quidem'' ait Romanus'' par omnibus periculum est qui cum hoste ad conloquium"
"prose,Livius, Titus","fecit, sic quas tempora aliqua desiderarunt leges, mortales, ut ita dicam, et temporibus ipsis mutabiles esse","video",". </s><s> quae in pace lata sunt, plerumque bellum abrogat, quae in bello, pax, ut in navis administratione alia in secunda,"
"prose,Livius, Titus","erit quam uxor vestita? </s><s> sed in purpura, quae teritur absumitur, iniustam quidem sed aliquam tamen causam tenacitatis","video","; in auro vero, in quo praeter manupretium nihil intertrimenti fit, quae malignitas est? </s><s> praesidium potius in eo est et"
"prose,Livius, Titus","sancti haberet, in me quoque vobis quid faceretis minus pensi esse non mirarer. </s><s> nunc cum vos intueor, Romanos esse","video",", qui rerum divinarum foedera, humanarum fidem socialem sanctissimam habeatis; cum me ipse respexi, eum; me; esse"
"prose,Livius, Titus","fui cum tu ipse mecum, T. Quincti, societatem pepigisti. </s><s> tum me regem appellari a vobis memini: nunc tyrannum vocari","video",". </s><s> itaque si ego nomen imperii mutassem, mihi meae inconstantiae, cum vos mutetis, vobis vestrae reddenda ratio est. </s>"
"prose,Livius, Titus","est. </s><s> ibi praeparata oratione Minnio'' specioso titulo'' inquit'' uti vos, Romani, Graecarum civitatium liberandarum","video","; sed facta vestra orationi non conveniunt, et aliud Antiocho iuris statuitis, alio ipsi utimini. </s><s> qui enim magis"
"prose,Livius, Titus","admoveret, vocatos in contionem milites paucis est adlocutus. </s><s> '' plerosque omnium ordinum, milites, inter vos esse","video",", qui in hac eadem provincia T. Quincti ductu auspicioque militaveritis. </s><s> Macedonico bello inexsuperabilior saltus"
"prose,Livius, Titus","Romano, ut eam vos habere sinerent; ceterum sicut testudinem, ubi collecta in suum tegumen est, tutam ad omnis ictus","video","esse, ubi exserit partis aliquas, quodcumque nudavit, obnoxium atque infirmum habere, haud dissimiliter vos,"
"prose,Livius, Titus","pacis auctores sequamur. </s><s> cur quidem nos inexpiabile omnium soli bellum adversus regnum Macedonum geramus, non","video",". </s><s> opportuni propinquitate ipsa Macedoniae sumus? </s><s> an infirmissimi omnium, tamquam, quos nuper subegit, Dolopes? </s>"
"prose,Frontinus, Sextus Iulius","instruere possint. </s><s> Depositis autem operibus et machinamentis, quorum expleta iam pridem inventione nullam","video","ultra artium materiam, has circa expugnationem species STRATEGEMATON fecimus: De repentino impetu. </s><s> De fallendis"
"prose,Cicero, Marcus Tullius","lapsum-- quamquam huic quidem hic scribit praedictum in aqua esse pereundum); ne hercule Icadii quidem praedonis","video","fatum ullum; nihil enim scribit ei praedictum: quid mirum igitur ex spelunca saxum in crura eius incidisse? </s><s> puto enim,"
"prose,Cicero, Marcus Tullius",", multorum contumacia, multorum malevolentia, multorum superbia, multorum odium ac molestia perferenda est. </s><s>","Video","esse magni consili atque artis in tot hominum cuiusque modi vitiis tantisque versantem vitare offensionem, vitare"
"prose,Cicero, Marcus Tullius","hoc ipsum quod agis consequare. </s><s> Et plane sic contende omnibus nervis ac facultatibus ut adipiscamur quod petimus. </s><s>","Video","nulla esse comitia tam inquinata largitione quibus non gratis aliquae centuriae renuntient suos magno opere"
"prose,Cicero, Marcus Tullius","sapientisque et dixisse et scripta de deorum immortalium numine reliquisse; quae quamquam divinitus perscripta","video",", tamen eius modi sunt ut ea maiores nostri docuisse illos, non ab illis didicisse videantur. </s><s> Etenim quis est tam"
"prose,Cicero, Marcus Tullius","haruspicum reliqua responsa videamus. </s><s> Oratores contra ivs fasqve interfectos. </s><s> Quid est hoc? </s><s> De Alexandrinis esse","video","sermonem; quem ego non refuto. </s><s> Sic enim sentio, ius legatorum, cum hominum praesidio munitum sit, tum etiam divino"
"prose,Cicero, Marcus Tullius","inlustre atque insigne periurium, et te ipsum tamen in periuri crimen ab iis quibuscum coniurasti non vocari. </s><s> Et","video","in haruspicum responsum haec esse subiuncta: Sacrificia vetvsta occvltaqve minvs diligenter facta pollvtaqve. </s>"
"prose,Cicero, Marcus Tullius",", qui ei quoque rei fructum suo iudicio tribuendum esse duxerunt. </s><s> Atque illud in primis mihi laetandum iure esse","video",", quod in hac insolita mihi ex hoc loco ratione dicendi causa talis oblata est, in qua oratio deesse nemini possit. </s>"
"prose,Cicero, Marcus Tullius","homines non solum ingenio et doctrina, sed etiam otio studioque abundantis partitionem iam quandam artium fecisse","video","neque in universo genere singulos elaborasse, sed seposuisse a ceteris dictionibus eam partem dicendi, quae in"
"prose,Cicero, Marcus Tullius","tamen in re positum atque natura: ego enim, quantum auguror coniectura quantaque ingenia in nostris hominibus esse","video",", non despero fore aliquem aliquando, qui et studio acriore quam nos sumus atque fuimus et otio ac facultate discendi"
"prose,Cicero, Marcus Tullius","nostrique cupidissimus, Peripateticus Staseas, homo nobis sane familiaris et, ut inter homines peritos constare","video",", in illo suo genere omnium princeps. </s><s> ;; Quem tu mihi; inquit Mucius; Staseam, quem Peripateticum narras? </s><s> Gerendus est"
"prose,Cicero, Marcus Tullius","ac peritis animadversa ac notata, verbis definita, generibus inlustrata, partibus distributa sunt- id quod","video","potuisse fieri-, non intellego, quam ob rem non, si minus illa subtili definitione, at hac vulgari opinione ars esse"
"prose,Cicero, Marcus Tullius",", sed non faciendo id, quod non decet, impudentiae nomen effugere debemus; quem vero non pudet,- id quod in plerisque","video","hunc ego non reprehensione solum, sed etiam poena dignum puto. </s><s> Equidem et in vobis animum advertere soleo et in me ipso"
"prose,Cicero, Marcus Tullius","cum in vita nihil quisquam egregium, tum certe hoc, quod tu expetis, nemo umquam adsequetur. </s><s> Neque vero vos ad eam rem","video","esse cohortandos, quos, cum mihi quoque sitis molesti, nimis etiam flagrare intellego cupiditate. </s><s> Sed profecto"
"prose,Cicero, Marcus Tullius",", ne graveris exaedificare id opus, quod instituisti: formam enim totius negoti opinione meliorem maioremque","video",", quam vehementer probo. </s><s> ;; Enimvero; inquit Crassus; mirari satis non queo etiam te haec, Scaevola, desiderare, quae"
"prose,Cicero, Marcus Tullius","artem instituere vult, habet illam scientiam, ut ex eis rebus, quarum ars nondum sit, artem efficere possit. </s><s> Hoc","video",", dum breviter voluerim dicere, dictum a me esse paulo obscurius; sed experiar et dicam, si potero, planius. </s><s> [ XLII]"
"prose,Cicero, Marcus Tullius",", quid eis de rebus, quas a te quaeri vides, sentias. </s><s> ;[ XLVIII]; Deprehensum equidem me; inquit Antonius; plane","video","atque sentio, non solum quod ea requiruntur a me, quorum sum ignarus atque insolens, sed quia, quod in causis valde"
"prose,Cicero, Marcus Tullius","et odio populi tum Galba premeretur, hisce eum tragoediis liberatum ferebat; quod item apud Catonem scriptum esse","video",", nisi pueris et lacrimis usus esset, poenas eum daturum fuisse. </s><s> Haec Rutilius valde vituperabat et huic humilitati"
"prose,Cicero, Marcus Tullius","illud esse atque hoc et hoc sine illo summum esse posse. </s><s> [ LV] Nam quod ius civile, Crasse, tam vehementer amplexus es,","video","quid egeris; tum, cum dicebas, videbam; primum Scaevolae te dedisti, quem omnes amare meritissimo pro eius eximia"
"prose,Cicero, Marcus Tullius","; ex quo ut audivit commotumque ut vidit hominem,; suspenso; inquit; animo et occupato Crassum tibi respondisse","video",",; deinde ipsum Crassum manu prehendit et; heus tu,; inquit; quid tibi in mentem venit ita respondere? </s><s> ; Tum ille"
"prose,Cicero, Marcus Tullius","; quod ego non tam fastidiose in nobis quam in histrionibus spectari puto; itaque nos raucos saepe attentissime audiri","video","; tenet enim res ipsa atque causa; at Aesopum, si paulum inrauserit, explodi. </s><s> A quibus enim nihil praeter voluptatem"
"prose,Cicero, Marcus Tullius",", adiunxit, etiam si opus est, minus est tamen necessarium. </s><s> ;; Quidnam? </s><s> ; inquit Catulus;; an laudationes? </s><s> Id enim","video","poni genus tertium. </s><s> ;; Ita,; inquit Antonius; et in eo quidem genere scio et me et omnis, qui adfuerunt, delectatos esse"
"prose,Cicero, Marcus Tullius","dicendi et argumentorum fontis desiderat. </s><s> In quo etiam isti nos iuris consulti impediunt a discendoque deterrent;","video","enim in Catonis et in Bruti libris nominatim fere referri, quid alicui de iure viro aut mulieri responderit; credo, ut"
"prose,Cicero, Marcus Tullius","ipsa legisti atque didicisti, quod quidem mihi magis veri simile videtur; plus enim te operae Graecis dedisse rebus","video","quam putaramus. </s><s> ; Tum ille; verum; inquit; ex me audies, Catule: semper ego existimavi iucundiorem et probabiliorem"
"prose,Cicero, Marcus Tullius","in hoc vitium scurrile delabitur. </s><s> ; Cenabo; inquit; apud te,; huic lusco familiari meo, C. Sextio;; uni enim locum esse","video",". </s><s> ; Est hoc scurrile, et quod sine causa lacessivit et tamen id dixit, quod in omnis luscos conveniret; ea, quia meditata"
"prose,Cicero, Marcus Tullius",", quod in claudicatione animadverti potuit, est ductum. </s><s> ; Quid hoc Navio ignavius? </s><s> ; Severe Scipio; at in male olentem;","video","me a te circumveniri; subridicule Philippus; at utrumque genus continet verbi ad litteram immutati similitudo. </s><s> Ex"
"prose,Cicero, Marcus Tullius","cum excusationem oculorum a me non acciperet et dixisset; tu igitur nihil vides? </s><s> ;; Ego vero; inquam; a porta Esquilina","video","villam tuam;; ut illud Nasicae, qui cum ad poetam Ennium venisset eique ab ostio quaerenti Ennium ancilla dixisset"
"prose,Cicero, Marcus Tullius","; aiunt; se et eum, quem defendit. </s><s> ;[ LXXV] Hoc Crassus non putat nisi perfidia accidere posse; ego autem saepissime","video","in causis aliquid mali facere homines minime malos. </s><s> Quid, illud, quod supra dixi, solere me cedere et, ut planius dicam"
"prose,Cicero, Marcus Tullius","te ista attigisse arbitrabar, quae diligentissime cognosse et undique conlegisse usuque doctum partim correxisse","video",", partim comprobasse; neque eo minus eloquentiam tuam et multo magis virtutem et diligentiam admiror et simul gaudeo"
"prose,Cicero, Marcus Tullius","cum omnis gradus aetatis recordor tuae cumque vitam tuam ac studia considero, neque, quo tempore ista didiceris,","video",", nec magno opere te istis studiis, hominibus, libris intellego deditum. </s><s> Neque tamen possum statuere, utrum magis"
"prose,Cicero, Marcus Tullius","omnino possit perdiscere. </s><s> ;; Iam, iam,; inquit Catulus; intellego, Crasse, quid dicas; et hercule adsentior; satis","video","tibi homini ad perdiscendum acerrimo ad ea cognoscenda, quae dicis, fuisse temporis. </s><s> ;; Pergisne; inquit Crassus; me"
"prose,Cicero, Marcus Tullius",", quo potest: nam sapiens virtuti honorem praemium, haud praedam petit: sed abicit prorsus, ut in proximo: set quid","video","? </s><s> Ferro saeptus possidet sedis sacras, incidat, aspiciat, admiretur, stupescat. </s><s> Quid, ille alter quid petam"
"prose,Cicero, Marcus Tullius","Pythagoras totam illam veterem Italiae Graeciam, quae quondam magna vocitata est? </s><s> Equidem non arbitror; sic enim","video",", unam quandam omnium rerum, quae essent homine erudito dignae atque eo, qui in re publica vellet excellere, fuisse"
"prose,Cicero, Marcus Tullius","esse possunt, quae sententiis orationem Vorumque conformationibus inluminent. </s><s> ;[ LV]; Quae quidem te, Crasse,","video",",; inquit Cotta; quod nota esse nobis putes, sine definitionibus et sine exemplis effudisse. </s><s> ;; Ego vero; inquit"
"prose,Cicero, Marcus Tullius","convenisse eodem complures eiusdem amentiae scelerisque socios. </s><s> Num negare audes? </s><s> quid taces? </s><s> Convincam, si negas. </s><s>","Video","enim esse hic in senatu quosdam, qui tecum una fuerunt. </s><s> O di inmortales! </s><s> ubinam gentium sumus? </s><s> in qua urbe vivimus? </s><s> quam"
"prose,Cicero, Marcus Tullius","consilio, qui de nostro omnium interitu, qui de huius urbis atque adeo de orbis terrarum exitio cogitent! </s><s> Hos ego","video","consul et de re publica sententiam rogo et, quos ferro trucidari oportebat, eos nondum voce volnero! </s><s> Fuisti igitur"
"prose,Cicero, Marcus Tullius",", tu ut ullam fugam meditere, tu ut ullum exilium cogites? </s><s> Utinam tibi istam mentem di inmortales duint! </s><s> tametsi","video",", si mea voce perterritus ire in exilium animum induxeris quanta tempestas invidiae nobis, si minus in praesens tempus"
"prose,Cicero, Marcus Tullius","; quibus ego non modo si aciem exercitus nostri, verum etiam si edictum praetoris ostendero, concident. </s><s> Hos, quos","video","volitare in foro, quos stare ad curiam, quos etiam in senatum venire, qui nitent unguentis, qui fulgent purpura,"
"prose,Cicero, Marcus Tullius","pertimescendos. </s><s> Atque hoc etiam sunt timendi magis, quod, quid cogitent, me scire sentiunt neque tamen permoventur. </s><s>","Video",", cui sit Apulia adtributa, quis habeat Etruriam, quis agrum Picenum, quis Gallicum, quis sibi has urbanas insidias"
"prose,Cicero, Marcus Tullius","faciundum sit, atque ut in perpetua pace esse possitis, providebo. </s><s> ORATIO IN L. CATILINAM QVARTAHABITA IN SENATV","Video",", patres conscripti, in me omnium vestrum ora atque oculos esse conversos, video vos non solum de vestro ac rei publicae"
"prose,Cicero, Marcus Tullius","L. CATILINAM QVARTAHABITA IN SENATV Video, patres conscripti, in me omnium vestrum ora atque oculos esse conversos,","video","vos non solum de vestro ac rei publicae, verum etiam, si id depulsum sit, de meo periculo esse sollicitos. </s><s> Est mihi"
"prose,Cicero, Marcus Tullius","opprimi sustentando aut prolatando nullo pacto potest; quacumque ratione placet, celeriter vobis vindicandum est. </s><s>","Video","duas adhuc esse sententias, unam D. Silani, qui censet eos, qui haec delere conati sunt, morte esse multandos, alteram"
"prose,Cicero, Marcus Tullius",", quod videlicet intellegebant his remotis non esse mortem ipsam pertimescendam. </s><s> Nunc, patres conscripti, ego mea","video","quid intersit. </s><s> Si eritis secuti sententiam C. Caesaris, quoniam hanc is in re publica viam, quae popularis habetur,"
"prose,Cicero, Marcus Tullius","est, quid interesset inter levitatem contionatorum et animum vere popularem saluti populi consulentem. </s><s>","Video","de istis, qui se populares haberi volunt, abesse non neminem, ne de capite videlicet civium Romanorum sententiam"
"prose,Cicero, Marcus Tullius","civile ac domesticum ad ullam rei publicae partem esse venturum. </s><s> Pari studio defendundae rei publicae convenisse","video","tribunos aerarios, fortissimos viros; scribas item universos, quos cum casu hic dies ad aerarium frequentasset,"
"prose,Cicero, Marcus Tullius","tribunos aerarios, fortissimos viros; scribas item universos, quos cum casu hic dies ad aerarium frequentasset,","video","ab expectatione sortis ad salutem com munem esse conversos. </s><s> Omnis ingenuorum adest multitudo, etiam tenuissimorum. </s>"
"prose,Cicero, Marcus Tullius",". </s><s> Ego, quanta manus est coniuratorum, quam videtis esse permagnam, tantam me inimicorum multitudinem suscepisse","video","; sed eam esse iudico turpem et infirmam et[ contemptam et] abiectam. </s><s> Quodsi aliquando alicuius furore et scelere"
"prose,Cicero, Marcus Tullius",", nec vi coercere nec beneficio placare possis. </s><s> Quare mihi cum perditis civibus aeternum bellum susceptum esse","video",". </s><s> Id ego vestro bonorumque omnium auxilio memoriaque tantorum periculorum, quae non modo in hoc populo, qui servatus"
"prose,Cicero, Marcus Tullius",". </s><s> Quicquid est igitur de quo ratione et via disputetur, id est ad ultimam sui generis formam speciemque redigendum. </s><s> Ac","video","hanc primam ingressionem meam non ex oratoriis disputationibus ductam sed e media philosophia repetitam, et eam"
"prose,Cicero, Marcus Tullius",", etiam si abest a versu- nam id quidem orationis est vitium- numerus vocatur, qui Graece rhythmos dicitur. </s><s> Itaque","video","visum esse non nullis Platonis et Democriti locutionem, etsi absit a versu, tamen quod incitatius feratur et"
"prose,Cicero, Marcus Tullius","iudicium aut trium virorum capitalium aut decem virorum stlitibus iudicandis dico numquam. </s><s> Et quid dixit Accius? </s><s>","video","sepulcra duo duorum corporum; idemque mulier una duum virum. </s><s> Quid verum sit intellego; sed alias ita loquor ut"
"prose,Cicero, Marcus Tullius","ornamenta ista villarum, quibus L. Paullum et L. Mummium, qui rebus his urbem Italiamque omnem referserunt, ab aliquo","video","perfacile Deliaco aut Syro potuisse superari;; fac ita:; potuisse superari ab aliquo Syro aut Deliaco;; videsne, ut"
"prose,Cicero, Marcus Tullius","mens mea respicere spatium praeteriti temporis, et pueritiae memoriam recordari ultimam, inde usque repetens hunc","video","mihi principem et ad suscipiendam et ad ingrediendam rationem horum studiorum exstitisse. </s><s> Quod si haec vox, huius"
"prose,Cicero, Marcus Tullius","brevissime de omni controversiarum genere- nisi praeterea tu quid requiris. </s><s> C. F. Illud equidem quod iam unum restare","video",", quale sit cum disceptatio versatur in scriptis. </s><s> C. P. Recte intellegis; eo enim exposito munus promissi omne"
"prose,Cicero, Marcus Tullius","sumus ingrediantur, quo tandem me esse animo oportet prope iam ex magna iactatione terram videntem in hunc cui","video","maximas rei publicae tempestates esse subeundas? </s><s> Qua re si est boni consulis non solum videre quid agatur verum etiam"
"prose,Cicero, Marcus Tullius",". </s><s> Quo consti tuto facilior est mihi aditus ad contentionem dignitatis, quae pars altera fuit accusationis. </s><s> Summam","video","esse in te, Ser. Sulpici, dignitatem generis, integritatis, industriae ceterorumque ornamentorum omnium quibus"
"prose,Cicero, Marcus Tullius","a te hostis contemnitur? </s><s> Atqui ex veterum rerum monumentis vel maximum bellum populum Romanum cum Antiocho gessisse","video","; cuius belli victor L. Scipio aequa parta cum P. fratre gloria, quam laudem ille Africa oppressa cognomine ipso prae se"
"prose,Cicero, Marcus Tullius","in bello virtus enituit egregia M. Catonis, proavi tui; quo ille, cum esset, ut ego mihi statuo, talis qualem te esse","video",", numquam cum Scipione esset profectus, si cum mulierculis bellandum arbitraretur. </s><s> Neque vero cum P. Africano"
"prose,Cicero, Marcus Tullius","opprimemini. </s><s> Quaeris a me ecquid ego Catilinam metuam. </s><s> Nihil, et curavi ne quis metueret, sed copias illius quas hic","video","dico esse metuendas; nec tam timendus est nunc exercitus L. Catilinae quam isti qui illum exercitum deseruisse"
"prose,Cicero, Marcus Tullius","omnem iniuriam solus opponitur. </s><s> Qua re quid invidendum Murenae aut cuiquam nostrum sit in hoc praeclaro consulatu non","video",", iudices; quae vero miseranda sunt, ea et mihi ante oculos versantur et vos videre et perspicere potestis. </s><s> Si, quod"
"prose,Cicero, Marcus Tullius","; tantum peto, ut, si qua est invidia communis hoc tempore aeris alieni, petulantiae, libidinum iuventutis, quam","video","esse magnam, ne huic aliena peccata, ne aetatis ac temporum vitia noceant. </s><s> Atque ego idem, qui haec postulo, quin"
"prose,Cicero, Marcus Tullius",", nulla sedes; voces sunt contumeliosae temere ab irato accusatore nullo auctore emissae. </s><s> Horum duorum criminum","video","aucto rem, video fontem, video certum nomen et caput. </s><s> Auro opus fuit; sumpsit a Clodia, sumpsit sine teste, habuit,"
"prose,Cicero, Marcus Tullius","; voces sunt contumeliosae temere ab irato accusatore nullo auctore emissae. </s><s> Horum duorum criminum video aucto rem,","video","fontem, video certum nomen et caput. </s><s> Auro opus fuit; sumpsit a Clodia, sumpsit sine teste, habuit, quamdiu voluit. </s>"
"prose,Cicero, Marcus Tullius","temere ab irato accusatore nullo auctore emissae. </s><s> Horum duorum criminum video aucto rem, video fontem,","video","certum nomen et caput. </s><s> Auro opus fuit; sumpsit a Clodia, sumpsit sine teste, habuit, quamdiu voluit. </s><s> Maximum video"
"prose,Cicero, Marcus Tullius",", video certum nomen et caput. </s><s> Auro opus fuit; sumpsit a Clodia, sumpsit sine teste, habuit, quamdiu voluit. </s><s> Maximum","video","signum cuiusdam egregiae familiaritatis. </s><s> Necare eandem voluit; quaesivit venenum, sollicitavit quos potuit,"
"prose,Cicero, Marcus Tullius","voluit; quaesivit venenum, sollicitavit quos potuit, paravit, locum constituit, attulit. </s><s> Magnum rursus odium","video","cum crudelissimo discidio exstitisse. </s><s> Res est omnis in hac causa nobis, iudices, cum Clodia, muliere non solum nobili"
"prose,Cicero, Marcus Tullius","et nostrae rei publicae detrimenta considero et maximarum civitatum veteres animo calamitates colligo, non minimam","video","per disertissimos homines invectam partem incommodorum; cum autem res ab nostra memoria propter vetustatem remotas"
"prose,Cicero, Marcus Tullius","neque Tolosam ire vellent; Elesiodulis C. Annium senos denarios ab eis qui ad hostem portarent exegisse. </s><s>","Video",", iudices, esse crimen et genere ipso magnum-- vectigal enim esse impositum fructibus nostris dicitur, et pecuniam"
"prose,Cicero, Marcus Tullius",". </s><s> At infestis prope signis inferuntur Galli in M. Fonteium et instant atque urgent summo cum studio, summa cum audacia. </s><s>","Video",", iudices; sed multis et firmis praesidiis vobis adiutoribus isti immani atque intolerandae barbariae resistemus. </s>"
"prose,Seneca, Lucius Annaeus","? </s><s> Quomodo potest'' rotundus'' esse, ut ait Varro,'' sine capite, sine praeputio''? </s><s> Est aliquid in illo Stoici dei, iam","video",": nec cor nec caput habet. </s><s> Si mehercules a Saturno petisset hoc beneficium, cuius mensem toto anno celebravit,"
"prose,Cicero, Marcus Tullius","Cleombrotum Ambraciotam ferunt se ex altissimo praecipitasse muro, non quo acerbitatis accepisset aliquid, sed, ut","video","scriptum apud Graecos, cum summi philosophi Platonis graviter et ornate scriptum librum de morte legisset, in quo, ut"
"prose,Cicero, Marcus Tullius","ex hac flamma stirpem profecto suam, qui eripuisset ex illo incendio di...... tum. </s><s> te vero, M. Scaure, equidem","video",", video, inquam, non cogito solum, nec vero sine magno animi maerore ac dolore, cum tui fili squalorem aspexi, de te"
