Source,Pre,Pro,Post
"prose,Cicero, Marcus Tullius","funditus tollamus e vita, ne aliquas propter eam suscipiamus molestias? </s><s> Quid enim interest motu animi sublato non","dico","inter pecudem et hominem, sed inter hominem et truncum aut saxum aut quidvis generis eiusdem? </s><s> Neque enim sunt isti"
"prose,Cicero, Marcus Tullius","improvidorum et credulorum senum. </s><s> Sed nescio quo pacto ab amicitiis perfectorum hominum, id est sapientium( de hac","dico","sapientia, quae videtur in hominem cadere posse), ad leves amicitias defluxit oratio. </s><s> Quam ob rem ad illa prima"
"prose,Cicero, Marcus Tullius","publica quarto consulatu devoverat; norat eundem Fabricius, norat Coruncanius; qui cum ex sua vita, tum ex eius, quem","dico",", Deci, facto iudicabant esse profecto aliquid natura pulchrum atque praeclarum, quod sua sponte peteretur, quodque"
"prose,Cicero, Marcus Tullius","vero et expletis iucundius est carere quam frui. </s><s> Quamquam non caret is, qui non desiderat; ergo hoc non desiderare","dico","esse iucundius. </s><s> Quod si istis ipsis voluptatibus bona aetas fruitur libentius, primum parvulis fruitur rebus, ut"
"prose,Cicero, Marcus Tullius","? </s><s> Quid quaeris, Carneades, cur haec ita fiant aut qua arte perspici possint? </s><s> Nescire me fateor, evenire autem ipsum","dico","videre. </s><s> ; Casu,; inquis. </s><s> Itane vero? </s><s> Quicquam potest casu esse factum, quod omnes habet in se numeros veritatis? </s>"
"prose,Cicero, Marcus Tullius","casus imitetur. </s><s> XIV; At non numquam ea, quae praedicta sunt, minus eveniunt. </s><s> ; Quae tandem id ars non habet? </s><s> Earum","dico","artium, quae coniectura continentur et sunt opinabiles. </s><s> An medicina ars non putanda est? </s><s> Quam tamen multa fallunt. </s>"
"prose,Cicero, Marcus Tullius","exspectamus, hominum consentiente auctoritate contenti non sumus? </s><s> Nec vero quicquam aliud adfertur cur ea quae","dico","divinandi genera nulla sint, nisi quod difficile dictu videtur quae cuiusque divinationis ratio, quae causa sit. </s>"
"prose,Cicero, Marcus Tullius","est de coniectura eorum qui extis aut avibus aut ostentis aut oraclis aut somniis futura praesentiunt? </s><s> Nondum","dico","quam haec signa nulla sint, fissum iecoris, corvi cantus, volatus aquilae, stellae traiectio, voces furentium,"
"prose,Cicero, Marcus Tullius","; eo vereor. </s><s> Verum quid tibi hic tandem nocet? </s><s> Resne quae talis est an ego qui verum explicari volo? </s><s> Itaque nihil contra","dico",", a te rationem totius haruspicinae peto. </s><s> Sed te mirificam in latebram coniecisti; quod enim intellegeres fore ut"
"prose,Cicero, Marcus Tullius",") non dabitur. </s><s> Adsumit autem Cratippus hoc modo:; Sunt autem innumerabiles praesensiones non fortuitae. </s><s> ; At ego","dico","nullam: vide, quanta sit controversia; iam adsumptione non concessa nulla conclusio est. </s><s> ; At impudentes sumus, qui,"
"prose,Cicero, Marcus Tullius","deus, quod negatis, aut omnia natura? </s><s> Quod quoniam illud negatis, hoc necessario confitendum est. </s><s> Naturam autem eam","dico",", qua numquam animus insistens agitatione et motu esse vacuus potest. </s><s> Is cum languore corporis nec membris uti nec"
"prose,Cicero, Marcus Tullius","et securitas adsit, quae affert cum constantiam tum etiam dignitatem. </s><s> Multi autem et sunt et fuerunt, qui eam, quam","dico",", tranquillitatem expetentes a negotiis publicis se removerint ad otiumque perfugerint, in his et nobilissimi"
"prose,Cicero, Marcus Tullius","philosophis, haud scio an magis etiam, et magnificentia et despicientia adhibenda est rerum humanarum, quam saepe","dico",", et tranquillitas animi atque securitas, si quidem nec anxii futuri sunt et cum gravitate constantiaque victuri. </s>"
"prose,Cicero, Marcus Tullius","viro et decorum videtur, quod contra, id ut turpe sic indecorum. </s><s> Quare pertinet quidem ad omnem honestatem hoc, quod","dico",", decorum, et ita pertinet, ut non recondita quadam ratione cernatur, sed sit in promptu. </s><s> est enim quiddam, idque"
"prose,Cicero, Marcus Tullius","nihil nec taetrius nec foedius excogitari potest. </s><s> Emolumenta enim rerum fallacibus iudiciis vident, poenam, non","dico","legum, quam saepe perrumpunt, sed ipsius turpitudinis, quae acerbissima est, non vident. </s><s> Quam ob rem hoc quidem"
"prose,Cicero, Marcus Tullius","et copiae? </s><s> Respondebit Diogenes fortasse sic:; Aliud est celare, aliud tacere, neque ego nunc te celo, si tibi non","dico",", quae natura deorum sit, qui sit finis bonorum, quae tibi plus prodessent cognita quam tritici vilitas. </s><s> Sed non,"
"prose,Cicero, Marcus Tullius","non odi mortuum. </s><s> Sed cum Basilus M. Satrium sororis filium nomen suum ferre voluisset eumque fecisset heredem( hunc","dico","patronum agri Piceni et Sabini; o turpe notam temporum[ nomen illorum]! </s><s> ), non erat aequum principes civis rem habere,"
"prose,Plinius Gaius, Cecilius Secundus","ingressus es! </s><s> Iam hoc ipsum, quod ingressus es, quam mirum laetumque! </s><s> Nam priores invehi et importari solebant: non","dico","quadriiugo curru, et albentibus equis, sed humeris hominum, quod arrogantius erat. </s><s> Tu sola corporis proceritate"
"prose,Seneca, Lucius Annaeus","demittunt; laboravit enim semper ut in se plurimum poneret, ut a se omne gaudium peteret. </s><s> Quid ergo? </s><s> sapientem esse me","dico","? </s><s> Minime; nam id quidem si profiteri possem, non tantum negarem miserum esse me, sed omnium fortunatissimum et in"
"prose,Cicero, Marcus Tullius","pluribus? </s><s> '' et Scipio:'' quoniam testibus meis intellexi Laeli te non valde moveri, non desinam te uti teste, ut hoc quod","dico","probem. </s><s> '''' me? </s><s> '' inquit ille( Laelius)'' quonam modo? </s><s> ''( Scipio)'' quia animum adverti nuper, cum essemus in Formiano, te"
"prose,Svetonius Tranquillus, Caius","eius mediocre extitit, siquidem antiquissimi doctorum, qui iidem et poetae et semigraeci erant,( Livium et Ennium","dico",", quos utraque lingua domi forisque docuisse adnotatum est) nihil amplius quam Graecos interpretabantur, aut si quid"
"prose,Ammianus Marcellinus","sensum:; Rex regum Sapor, particeps siderum, frater Solis et I, unae, Constantio Caesari fratri meo salutem plurimam","dico",". </s><s> Gaudeo tandemque mihi placet ad optimam viam te revertisse et incorruptum aequitatis agnovisse suffragium rebus"
"prose,Ammianus Marcellinus","responsum est hoc modo:; Victor terra marique Constantius semper Augustus fratri meo Sapori regi salutem plurimam","dico",". </s><s> Sospitati quidem tuae gratulor ut futurus, si velis, amicus, cupiditatem vero semper indeflexam fusiusque"
"prose,Cicero, Marcus Tullius","et exstinguitur? </s><s> Roscius socium fraudavit! </s><s> Potest hoc homini huic haerere peccatum? </s><s> qui me dius fidius- audacter","dico","- plus fidei quam artis, plus veritatis quam disciplinae possidet in se, quem populus Romanus meliorem virum quam"
"prose,Cicero, Marcus Tullius","scaena propter artificium ut dignissimus sit curia propter abstinentiam. </s><s> Sed quid ego ineptus de Roscio apud Pisonem","dico","? </s><s> Ignotum hominem scilicet pluribus verbis commendo. </s><s> Estne quisquam omnium mortalium de quo melius existimes tu? </s>"
"prose,Cicero, Marcus Tullius","fortunae miserae multumque iactatae portum ac perfugium futurum. </s><s> Tametsi permulta sunt quae mihi, ante quam de causa","dico",", de communibus invidiae periculis dicenda esse videantur, tamen, ne diutius oratione mea suspensa exspectatio"
"prose,Cicero, Marcus Tullius",", di immortales! </s><s> qua sollicitudine animi! </s><s> quo timore! </s><s> Semper equidem magno cum metu incipio dicere: quotienscumque","dico",", totiens mihi videor in iudicium venire non ingenii solum, sed etiam virtutis atque officii, ne aut id profiteri"
"prose,Cicero, Marcus Tullius","cum habeam rem non dubiam sed apertam atque manifestam, enumeratio singulorum argumentorum non est necessaria. </s><s>","Dico","C. Aelio Staieno iudici pecuniam grandem Statium Albium ad corrumpendum iudicium dedisse. </s><s> Num quis negat? </s><s> Te,"
"prose,Cicero, Marcus Tullius","pecunia quae Staieno data est numero ac summa sua non modo quanta fuerit, sed etiam ad quam rem fuerit ostendat? </s><s> Sedecim","dico","iudices, ut Oppianicus absolveretur, corrumpendos fuisse: ad Staienum sescenta quadraginta milia nummum esse"
"prose,Cicero, Marcus Tullius","nulla ex parte cum causa Cluenti vestroque iudicio coniuncta esse possit. </s><s> Quid, quod Staienus est condemnatus? </s><s> Non","dico","hoc tempore, iudices, id quod nescio an dici oporteat, illum maiestatis esse condemnatum. </s><s> Non recito testimonia"
"prose,Cicero, Marcus Tullius","postea, reticuit atque suppressit. </s><s> Omitto et haec et alia permulta quae illo iudicio in Staienum dicta sunt: hoc","dico",", eandem tum fuisse P. et L. Cominiis, equitibus Romanis, honestis hominibus et disertis, controversiam cum Staieno,"
"prose,Cicero, Marcus Tullius","et disertis, controversiam cum Staieno, quem accusabant, quae nunc mihi est cum Accio. </s><s> Cominii dicebant idem quod ego","dico",", Staienum ab Oppianico pecuniam accepisse ut iudicium corrumperet: Staienus conciliandae gratiae causa accepisse"
"prose,Cicero, Marcus Tullius","Scaevolae litem eo nomine esse aestimatam. </s><s> Cuius rei quae consuetudo sit, quoniam apud homines peritissimos","dico",", pluribus verbis docere non debeo; numquam enim ea diligentia quae solet adhiberi in ceteris iudiciis eadem reo"
"prose,Cicero, Marcus Tullius",", si reticuerim, comprobare. </s><s> Quam ob rem, Cluenti, de te tibi obsequor, neque enim legem recito neque hoc loco pro te","dico","; sed ea quae a me desiderari arbitror non relinquam. </s><s> LV. </s><s> Iniquum tibi videtur, Acci, esse non isdem legibus omnes"
"prose,Cicero, Marcus Tullius",". </s><s> Apud hunc ille Romae habitavit, apud hunc aegrotavit, huius domi est mortuus. </s><s> At heres est Cluentius. </s><s> Intestatum","dico","esse mortuum possessionemque eius bonorum, ex edicto praetoris, huic, illius sororis filio, adulescenti"
"prose,Cicero, Marcus Tullius","poculo mortuum esse dixistis, omnino illo die esse mortuum. </s><s> Magnum crimen et impudens mendacium! </s><s> Perspicite cetera. </s><s>","Dico","illum, cum ad illud prandium crudior venisset et, ut aetas illa fert, sibi tum non pepercisset, aliquot dies"
"prose,Cicero, Marcus Tullius","contionem contagione carnificis veto, qui expiandum forum populi Romani ab illis nefarii sceleris vestigiis esse","dico",", qui castam contionem, sanctum campum, inviolatum corpus omnium civium Romanorum, integrum ius libertatis defendo"
"prose,Cicero, Marcus Tullius","illos, Labiene, quos iam videre non possumus neglegis, ne his quidem quos vides consuli putas oportere? </s><s> Neminem esse","dico","ex his omnibus, qui illo die Romae fuerit, quem tu diem in iudicium vocas, pubesque tum fuerit, quin arma ceperit, quin"
"prose,Cicero, Marcus Tullius","agrum P. Rullo concessisse, qui ager ipse per sese et Sullanae dominationi et Gracchorum largitioni restitisset; non","dico","solum hoc in re publica vectigal esse quod amissis aliis remaneat, intermissis non conquiescat, in pace niteat, in"
"prose,Cicero, Marcus Tullius",", omnis gentis, nationes, provincias, regna xvirum dicioni, iudicio potestatique permissa et condonata esse","dico",". </s><s> Primum hoc quaero, ecqui tandem locus usquam sit quem non possint xviri dicere publicum populi Romani esse factum. </s>"
"prose,Cicero, Marcus Tullius","dici potest quod in ceteris, agros desertos a plebe atque a cultura hominum liberorum esse non oportere. </s><s> Sic enim","dico",", si Campanus ager dividatur, exturbari et expelli plebem ex agris, non constitui et conlocari. </s><s> Totus enim ager"
"prose,Cicero, Marcus Tullius","Fabium consules, quibus consulibus Capua devicta atque capta est, nihil est in illa urbe contra hanc rem publicam non","dico","factum, sed nihil omnino est cogitatum. </s><s> Multa postea bella gesta cum regibus, Philippo, Antiocho, Persa,"
"prose,Cicero, Marcus Tullius","qui veneramus, iam non hospites, sed peregrini atque advenae nominabamur. </s><s> Haec qui prospexerint, maiores nostros","dico",", Quirites, non eos in deorum immortalium numero venerandos a nobis et colendos putatis? </s><s> Quid enim viderunt? </s><s> Hoc quod"
"prose,Cicero, Marcus Tullius",", aut quid tu tam insigni accepta iniuria postulabis? </s><s> '' Unde vi prohibitus? </s><s> '' Sic nemo umquam interdixit; novum est, non","dico","inusitatum, verum omnino inauditum. </s><s> '' Unde deiectus? </s><s> '' Quid proficies, cum illi hoc respondebunt tibi quod tu nunc"
"prose,Cicero, Marcus Tullius","loquamur, tu vim negabis factam, si caedes et occisio facta non erit? </s><s> At exercitus maximos saepe pulsos et fugatos esse","dico","terrore ipso impetuque hostium sine cuiusquam non modo morte verum etiam volnere. </s><s> Etenim, recuperatores, non ea sola"
"prose,Cicero, Marcus Tullius","; incursus et impetus non valebit? </s><s> qui abierit, facilius sibi vim factam probabit quam qui effugerit? </s><s> At ego hoc","dico",", si, ut primum in castello Caecinae dixit Aebutius se homines coegisse et armasse neque eum, si illo accessisset,"
"prose,Cicero, Marcus Tullius","? </s><s> Utere eodem interdicto. </s><s> Cum igitur praetor interdixerit, unde deiectus es, ut eo restituaris, tu hoc idem quod ego","dico","et quod perspicuum est interpretabere, cum illud verbum'' unde'' in utramque rem valeat, eoque tu restitui sis iussus,"
"prose,Cicero, Marcus Tullius","et periculosissimo rei publicae tempore etiam ab inimicis eadem praetura laudatur. </s><s> At a testibus laeditur. </s><s> Ante quam","dico","a quibus, qua spe, qua vi, qua re concitatis, qua levitate, qua egestate, qua perfidia, qua audacia praeditis, dicam de"
"prose,Cicero, Marcus Tullius","deducti non sunt, multi impudentes, inliterati, leves, quos variis de causis video concitatos. </s><s> Verum tamen hoc","dico","de toto genere Graecorum: tribuo illis litteras, do multarum artium disciplinam, non adimo sermonis leporem,"
"prose,Cicero, Marcus Tullius","inflammatus incredibili cupiditate hanc causam accusationemque suscepit. </s><s> Qui comitatus in inquirendo! </s><s> Comitatum","dico","; immo vero quantus exercitus! </s><s> quae iactura, qui sumptus, quanta largitio! </s><s> Quae quamquam utilia sunt causae, timide"
"prose,Cicero, Marcus Tullius","vero quantus exercitus! </s><s> quae iactura, qui sumptus, quanta largitio! </s><s> Quae quamquam utilia sunt causae, timide tamen","dico",", quod vereor ne Laelius ex his rebus quas sibi suscepit gloriae causa putet aliquid oratione mea sermonis in sese aut"
"prose,Cicero, Marcus Tullius","detruserint. </s><s> Oppressus est C. Antonius. </s><s> Esto; habuit quandam ille infamiam suam; neque tamen ille ipse, pro meo iure","dico",", vobis iudicibus damnatus esset, cuius damnatione sepulcrum L. Catilinae floribus ornatum hominum audacissimorum"
"prose,Cicero, Marcus Tullius","Romano non tam mea causa quam rei publicae, sic ego te, quamquam es omni diritate atque immanitate taeterrimus, tamen","dico","esse odio civitati non tam tuo quam rei publicae nomine. </s><s> atque ut aliquando ad te veniam, de me hoc sit extremum. </s><s> quid"
"prose,Cicero, Marcus Tullius","inventis constituta est isdem auspiciis sublatis conarere pervertere, deinde sanctissimas leges, Aeliam et Fufiam","dico",", quae in Gracchorum ferocitate et in audacia Saturnini et in conluvione Drusi et in contentione Sulpici et in cruore"
"prose,Cicero, Marcus Tullius","<s> Iam vero exercitus noster ille superbissimo dilectu et durissima conquisitione collectus omnis interiit. </s><s> Magno hoc","dico","cum dolore. </s><s> Miserandum in modum milites populi Romani capti, necati, deserti, dissipati sunt, incuria, fame, morbo,"
"prose,Cicero, Marcus Tullius","necessariam turpitudinem depulisse. </s><s> Nec haec idcirco omitto, quod non gravissima sint, sed quia nunc sine teste","dico",". </s><s> Ipsam vero urbem Byzantiorum fuisse refertissimam atque ornatissimam signis quis ignorat? </s><s> Quae illi, exhausti"
"prose,Cicero, Marcus Tullius","dicere liceret. </s><s> Id emptum ita vendidisti, ut aut ius non diceres aut bonis civis Romanos everteres. </s><s> Quorum ego nihil","dico",", patres conscripti, nunc in hominem ipsum, de provincia disputo. </s><s> Itaque omnia illa, quae et saepe audistis et tenetis"
"prose,Cicero, Marcus Tullius",", cum id me facere dicam, quod exemplo fortissimorum et clarissimorum civium facere possim? </s><s> At Ti. Gracchus( patrem","dico",", cuius utinam filii ne degenerassent a gravitate patria! </s><s> ) tantam laudem est adeptus, quod tribunus plebis solus ex"
"prose,Cicero, Marcus Tullius","? </s><s> Nihil omnino umquam de isto foedere ad populum, nihil ad plebem latum esse neque legem neque poenam consecratam esse","dico",". </s><s> De quibus igitur etiam si latum esset ne quem civem reciperemus, tamen id esset quod postea populus iussisset ratum,"
"prose,Cicero, Marcus Tullius","iudicarint res ipsa declarat. </s><s> Hospitium multis annis ante hoc tempus cum L. Cornelio Gaditanos fecisse publice","dico",". </s><s> Proferam tesseram; legatos excito; laudatores ad hoc iudicium, summos homines ac nobilissimos, deprecatores"
"prose,Cicero, Marcus Tullius","video fere aut Neapolitanas aut Veliensis fuisse, foederatarum sine dubio civitatum. </s><s> Mitto vetera; proxime","dico","ante civitatem Veliensibus datam de senatus sententia C. Valerium Flaccum, praetorem urbanum, nominatim ad populum"
"prose,Cicero, Marcus Tullius","saepe vicerunt. </s><s> b. </s><s> Hoc vero novum et ante hoc tempus omnino inauditum. </s><s> in litibus Postumi nomen est nusquam. </s><s> in litibus","dico","; modo vos idem in A. Gabinium iudices sedistis; num quis testis Postumum appellavit? </s><s> testis autem? </s><s> num accusator? </s><s> num"
"prose,Cicero, Marcus Tullius","significaris sententiam tuam tantis in naufragiis civitatis. </s><s> Nondum quae feceris, sed quae fieri passus sis,","dico",". </s><s> Neque vero multum interest, praesertim in consule, utrum ipse perniciosis legibus, improbis contionibus rem"
"prose,Cicero, Marcus Tullius","eras cum longe afuisses, adventu isto tuo domi fuisse otiosum. </s><s> Sed quid ego enumero qui tibi obviam non venerint? </s><s> quin","dico","venisse paene neminem ne de officiosissima quidem natione candidatorum, cum volgo essent et illo ipso et multis ante"
"prose,Cicero, Marcus Tullius","magna, nulla ui coactus, iudicio ac uoluntate ad ea arma profectus sum quae erant sumpta contra te. </s><s> Apud quem igitur hoc","dico","? </s><s> Nempe apud eum qui, cum hoc sciret, tamen me ante quam uidit rei publicae reddidit, qui ad me ex Aegypto litteras misit"
"prose,Cicero, Marcus Tullius","profecto quam isto modo a te agi maluisset. </s><s> Arguis fatentem. </s><s> Non est satis; accusas eum qui causam habet aut, ut ego","dico",", meliorem quam tu, aut, ut tu uis, parem. </s><s> Haec admirabilia, sed prodigi simile est quod dicam. </s><s> Non habet eam uim ista"
"prose,Cicero, Marcus Tullius","in primis eam uirtutem solere laudari. </s><s> Quae fuit igitur umquam in ullo homine tanta constantia? </s><s> constantiam","dico","? </s><s> nescio an melius patientiam possim dicere. </s><s> Quotus enim istud quisque fecisset, ut a quibus partibus in dissensione"
"prose,Cicero, Marcus Tullius","mea fides studii mihi adferat ad salutem regis Deiotari defendendam, tantum facultatis timor detrahat. </s><s> Primum","dico","pro capite fortunisque regis, quod ipsum, etsi non iniquum est in tuo dum taxat periculo, tamem est ita inusitatum,"
"prose,Cicero, Marcus Tullius",". </s><s> Moveor etiam loci ipsius insolentia, quod tantam causam, quanta nulla umquam in disceptatione versata est,","dico","intra domesticos parietes, dico extra conventum et eam frequentiam, in qua oratorum studia niti solent: in tuis"
"prose,Cicero, Marcus Tullius","insolentia, quod tantam causam, quanta nulla umquam in disceptatione versata est, dico intra domesticos parietes,","dico","extra conventum et eam frequentiam, in qua oratorum studia niti solent: in tuis oculis, in tuo ore voltuque acquiesco,"
"prose,Cicero, Marcus Tullius","facilius cum aequitas tua tum audiendi diligentia minuat hanc perturbationem meam. </s><s> Sed ante quam de accusatione ipsa","dico",", de accusatorum spe pauca dicam; qui cum videantur nec ingenio nec usu atque exercitatione rerum valere, tamen ad hanc"
"prose,Livius, Titus","nostra provocemus plebem, nec plebs nobis dicto audiens atque oboediens sit. </s><s> Quanto tandem, si quicquam in vobis, non","dico","civilis, sed humani esset, favere vos magis et quantum in vobis esset indulgere potius comitati patrum atque obsequio"
"prose,Livius, Titus","ac Sardiniam,[ ademisti? </s><s> ] Adimis etiam Hispanias et, si inde cessero, in Africam transcendes. </s><s> [ Transcendes]","dico","? </s><s> Duos consules huius anni, unum in Africam, alterum in Hispaniam miserunt. </s><s> Nihil usquam nobis relictum est nisi quod"
"prose,Livius, Titus","cum stipendio commeatuque ab Carthagine Hannibali transportaretur. </s><s> create consulem T. Otacilium, non","dico","si omnia haec, sed si aliquid eorum rei publicae praestitit. </s><s> sin autem te classem obtinente, ea etiam velut pacato mari"
"prose,Livius, Titus",". </s><s> ne aequaveritis Hannibali Philippum nec Carthaginiensibus Macedonas: Pyrrho certe aequabitis. </s><s> ; aequabitis;","dico","? </s><s> quantum vel vir viro vel gens genti praestat. </s><s> minima accessio semper Epirus regno Macedoniae fuit et hodie est. </s>"
"prose,Livius, Titus","incolumem pateremur, ut qui hodie videat eam nullum oppugnatae captaeve ibi vestigium inveniat. </s><s> sed quid ego Capuam","dico",", cum Carthagini victae pacem ac libertatem dederimus? </s><s> magis illud est periculum ne nimis facile victis ignoscendo"
"prose,Livius, Titus","nostrum ille auxilium absens petit potius quam praesens nos, socios veteres, simul ab Nabide ac Romanis tueatur? </s><s> Nos","dico","? </s><s> Quid ita passus est Eretriam Carystumque capi. </s><s> Quid ita tot Thessaliae urbes? </s><s> Quid ita Locridem Phocidemque? </s><s> Quid"
"prose,Livius, Titus","sunt, cum societatem mecum pepigistis et auxilia in bello adversus Philippum accepistis; sed si nunc ea fecissem, non","dico","; quid in eo vos laesissem aut vestram amicitiam violassem? </s><s> ; sed illud, me more atque instituto maiorum fecisse. </s>"
"prose,Livius, Titus","est, reliqui, non triumpho modo fraudor, sed causam apud vos, patres conscripti, accusantibus meis ipse legatis","dico",". </s><s> Duplex eorum, ut animadvertistis, patres conscripti, accusatio fuit: nam nec gerendum mihi fuisse bellum cum"
"prose,Livius, Titus","obsideri. </s><s> '' quo ore quisquam vestrum, si hinc alieno praesidio, non vestra virtute evaseritis, occurret, non","dico","eis militibus, qui Hannibalem, qui Philippum, qui Antiochum, maximos aetatis nostrae reges ducesque, vicerunt, sed"
"prose,Livius, Titus","Perseo; Latine deinde suis'' exemplum insigne cernitis'' inquit'' mutationis rerum humanarum. </s><s> vobis hoc praecipue","dico",", iuvenes. </s><s> ideo in secundis rebus nihil in quemquam superbe ac violenter consulere decet nec praesenti credere"
"prose,Frontinus, Sextus Iulius","urbem pertinen; t;,[ sive quod intra pomerium eius urbis erit, quod a privatis operibus optineri non oportebit. </s><s> Eum","dico","locum quem nec ordo nullo iure a publico poterit amovere]. </s><s> Habet autem condiciones duas, unam urbani soli, alteram"
"prose,Cicero, Marcus Tullius","nec hoc ex vero in falsum poterat convertere. </s><s> Necesse est enim in rebus contrariis duabus-- contraria autem hoc loco ea","dico",", quorum alterum ait quid, alterum negat-- ex eis igitur necesse est invito Epicuro alterum verum esse, alterum falsum"
"prose,Cicero, Marcus Tullius","aliquid ex illo genere, benigne respondere, studiose inservire negotiis ac periculis amicorum, tamen hoc loco ea","dico","quibus multitudinem capere possis, ut de nocte domus compleatur, ut multi spe tui praesidi teneantur, ut amiciores"
"prose,Cicero, Marcus Tullius","his furiis et facibus, cum his, inquam, exitiosis prodigiis ac paene huius imperi pestibus bellum mihi inexpiabile","dico","esse susceptum, neque id tamen ipsum tantum quantum meus ac meorum, sed tantum quantum vester atque omnium bonorum"
"prose,Cicero, Marcus Tullius","est; at in iis aedibus quas tu, Q. Seio, equite Romano, viro optimo, per te apertissime interfecto, tenes, sacellum","dico","fuisse; et; aras. </s><s> Tabulis hoc censoriis, memoria multorum firmabo ac docebo: agatur modo haec res, quod ex eo senatus"
"prose,Cicero, Marcus Tullius","gubernabant molestum; sed habebat ea molestia quandam tamen dignitatem. </s><s> Hic vero de quo ego ipse tam multa nunc","dico",", pro di immortales! </s><s> quid est, quid valet, quid adfert, ut tanta civitas, si cadet,- quod di omen obruant! </s><s> - a viro tamen"
"prose,Cicero, Marcus Tullius","me L. Lucullo tantum impertire laudis, quantum forti viro et sapienti homini et magno imperatori debeatur,","dico","eius adventu maximas Mithridati copias omnibus rebus ornatus atque instructas fuisse, urbemque Asiae clarissimam"
"prose,Cicero, Marcus Tullius","omnia, ut neque privatam rem transmarinam neque publicam iam obire possemus? </s><s> Quae civitas antea umquam fuit,- non","dico","Atheniensium, quae satis late quondam mare tenuisse dicitur; non Karthaginiensium, qui permultum classe ac"
"prose,Cicero, Marcus Tullius","solutio, vocis sonus, latera, vires, conformatio quaedam et figura totius oris et corporis? </s><s> Neque enim haec ita","dico",", ut ars aliquos limare non possit- neque enim ignoro, et quae bona sint, fieri meliora posse doctrina, et, quae non"
"prose,Cicero, Marcus Tullius",", tamen a se oportere dicunt peti praecepta dicendi? </s><s> Quibuscum ego non pugno, utrum sit melius aut verius: tantum","dico","et aliud illud esse atque hoc et hoc sine illo summum esse posse. </s><s> [ LV] Nam quod ius civile, Crasse, tam vehementer"
"prose,Cicero, Marcus Tullius",", solitudinem. </s><s> Subsidium enim bellissimum existimo esse senectuti otium. </s><s> Reliqua vero etiam si adiuvant, historiam","dico","et prudentiam iuris publici et antiquitatis memoriam et exemplorum copiam, si quando opus erit, a viro optimo et istis"
"prose,Cicero, Marcus Tullius","verbis et quo ordine diceret haberet et ea meminisset? </s><s> Atque haec ego non reprehendo, sed ante oculos posita esse","dico",", ut eas item quattuor, quinque, sexve partis vel etiam septem, quoniam aliter ab aliis digeruntur, in quas est ab his"
"prose,Cicero, Marcus Tullius","ipsi desint: sed tamen ne tabulas quidem conficere existimor: verum et in hoc ex re familiari mea et in illo ex eo, quod","dico",", quantulum id cumque est, quid faciam iudicari potest. </s><s> Atque esse tamen multos videmus, qui neminem imitentur et"
"prose,Cicero, Marcus Tullius","universo vel definite de singulis temporibus, hominibus, causis; quos quidem locos- vobis hoc, Cotta et Sulpici,","dico","- multa commentatione atque meditatione paratos atque expeditos habere debetis. </s><s> Longum est enim nunc me explicare,"
"prose,Cicero, Marcus Tullius","generis, studiosi qui essent dicendi, omnibus locis discriptam, instructam ornatamque comprehenderent, rebus","dico","et sententiis. </s><s> Ea vi sua verba parient, quae semper satis ornata mihi quidem videri solent, si eius modi sunt, ut ea res"
"prose,Cicero, Marcus Tullius","dixisset datam idque Scaurus tenuitate Magi redargueret,; erras,; inquit; Scaure; ego enim Magium non conservasse","dico",", sed tamquam nudus nuces legeret, in ventre abstulisse;; ut illud M. Cicero senex, huius viri optimi, nostri"
"prose,Cicero, Marcus Tullius","homini quod dici possit reliquisti? </s><s> Dicam enim vere, amicissimi homines, quod sentio: saepe ego doctos homines, quid","dico","saepe? </s><s> Immo non numquam; saepe enim qui potui, qui puer in forum venerim neque inde umquam diutius quam quaestor"
"prose,Cicero, Marcus Tullius","neglegentius; nolo verba exiliter exanimata exire, nolo inflata et quasi anhelata gravius. </s><s> Nam de voce nondum ea","dico",", quae sunt actionis, sed hoc, quod mihi cum sermone quasi coniunctum videtur: sunt enim certa vitia, quae nemo est quin"
"prose,Cicero, Marcus Tullius",", quamquam est caput; verum id adfert ratio, docent litterae, confirmat consuetudo et legendi et loquendi; sed hanc","dico","suavitatem, quae exit ex ore; quae quidem ut apud Graecos Atticorum, sic in Latino sermone huius est urbis maxime"
"prose,Cicero, Marcus Tullius",", qui inluminate et rebus et verbis dicunt et in ipsa oratione quasi quendam numerum versumque conficiunt, id est, quod","dico",", ornate. </s><s> Qui idem ita moderantur, ut rerum, ut personarum dignitates ferunt, ei sunt in eo genere laudandi laudis,"
"prose,Cicero, Marcus Tullius",", qui copiam nobis rerum orationisque tradat, per me appellet oratorem licet; sive hunc oratorem, quem ego","dico","sapientiam iunctam habere eloquentiae, philosophum appellare malet, non impediam; dum modo hoc constet, neque"
"prose,Cicero, Marcus Tullius","atque cantum, ut et verborum numero et vocum modo delectatione vincerent aurium satietatem. </s><s> Haec igitur duo, vocis","dico","moderationem et verborum conclusionem, quoad orationis severitas pati posset, a poetica ad eloquentiam traducenda"
"prose,Cicero, Marcus Tullius","abiectam? </s><s> ; Quae sic ab illo esse acta constabat oculis, voce, gestu, inimici ut lacrimas tenere non possent. </s><s> Haec ideo","dico","pluribus, quod genus hoc totum oratores, qui sunt veritatis ipsius actores, reliquerunt; imitatores autem"
