Source,Pre,Pro,Post
"prose,Seneca, Lucius Annaeus","laborat fastidio sui. </s><s> Vale. </s><s> Sic est, non muto sententiam: fuge multitudinem, fuge paucitatem, fuge etiam unum. </s><s> Non","habeo","cum quo te communicatum velim. </s><s> Et vide quod iudicium meum habeas: audeo te tibi credere. </s><s> Crates, ut aiunt, huius ipsius"
"prose,Seneca, Lucius Annaeus","te profecisse. </s><s> Quae scribis unde veniant scio; non sunt ficta nec colorata. </s><s> Dicam tamen quid sentiam: iam de te spem","habeo",", nondum fiduciam. </s><s> Tu quoque idem facias volo: non est quod tibi cito et facile credas. </s><s> Excute te et varie scrutare et"
"prose,Seneca, Lucius Annaeus","fieri sine frugalitatis cura; frugalitas autem paupertas voluntaria est. </s><s> Tolle itaque istas excusationes:'' nondum","habeo","quantum sat est; si ad illam summam pervenero, tunc me totum philosophiae dabo''. </s><s> Atqui nihil prius quam hoc parandum"
"prose,Seneca, Lucius Annaeus","tuas accipio; implent enim me bona spe, et iam non promittunt de te sed spondent. </s><s> Ita fac, oro atque obsecro- quid enim","habeo","melius quod amicum rogem quam quod pro ipso rogaturus sum? </s><s> si potes, subducte istis occupationibus; si minus, eripe. </s>"
"prose,Seneca, Lucius Annaeus",", si contra intemperantiam steteris, si multa invitos et facere coegeris et pati. </s><s> Ne de altero quidem satis fiduciae","habeo",", excepto eo quod adhuc peccare erubescit; nutriendus est hic pudor, qui quamdiu in animo eius duraverit, aliquis erit"
"prose,Seneca, Lucius Annaeus","exiis quos interrogo nesciunt quid agas. </s><s> Hoc est salutare, non conversari dissimilibus et diversa cupientibus. </s><s>","Habeo","quidem fiduciam non posse te detorqueri mansurumque in proposito, etiam si sollicitantium turba circumeat. </s><s> Quid"
"prose,Seneca, Lucius Annaeus",": non ire istuc sed errare est. </s><s> '' Vellem'' inquis''; non; magis consilium mihi quam libros dares. </s><s> '' Ego vero quoscumque","habeo","mittere paratus sum et totum horreum excutere; me quoque isto, si possem, transferrem, et nisi mature te finem officii"
"prose,Seneca, Lucius Annaeus","quantum tibi in servum; tuum; liceat, veniat in mentem tantundem in te domino tuo licere. </s><s> '' At ego'' inquis'' nullum","habeo","dominum. </s><s> '' Bona aetas est: forsitan habebis. </s><s> Nescis qua aetate Hecuba servire coeperit, qua Croesus, qua Darei mater,"
"prose,Seneca, Lucius Annaeus","fieri potest, propitiis auribus tuis'' essentiam'' dicere; si minus, dicam et iratis. </s><s> Ciceronem auctorem huius verbi","habeo",", puto locupletem; si recentiorem quaeris, Fabianum, disertum et elegantem, orationis etiam ad nostrum fastidium"
"prose,Seneca, Lucius Annaeus",". </s><s> Adiciam definitioni interpretationem, quo tibi res apertior fiat. </s><s> Volo imaginem tuam facere. </s><s> Exemplar picturae te","habeo",", ex quo capit aliquem habitum mens nostra quem operi suo imponat; ita illa quae me docet et instruit facies, a qua"
"prose,Seneca, Lucius Annaeus","ad mores et hanc summam dixit esse sapientiam, bona malaque distinguere,'' sequere'' inquit'' illos, si quid apud te","habeo","auctoritatis, ut sis beatus, et te alicui stultum videri sine. </s><s> Quisquis volet tibi contumeliam faciat et iniuriam,"
"prose,Seneca, Lucius Annaeus",". </s><s> Vide quam simpliciter tecum vivam: hoc quoque tibi committam. </s><s> Philosophum audio et quidem quintum iam diem","habeo","ex quo in scholam eo et ab octava disputantem audio. </s><s> '' Bona'' inquis'' aetate. </s><s> '' Quidni bona? </s><s> quid autem stultius est quam"
"prose,Seneca, Lucius Annaeus","nihil detrahi potuit; paratum fuit non magis hora, nusquam sine caricis, numquam sine pugillaribus; illae, si panem","habeo",", pro pulmentario sunt, si non habeo, pro pane. </s><s> Cotidie mihi annum novum faciunt, quem ego faustum et felicem reddo"
"prose,Seneca, Lucius Annaeus","non magis hora, nusquam sine caricis, numquam sine pugillaribus; illae, si panem habeo, pro pulmentario sunt, si non","habeo",", pro pane. </s><s> Cotidie mihi annum novum faciunt, quem ego faustum et felicem reddo bonis cogitationibus et animi"
"prose,Seneca, Lucius Annaeus",", sed nullum non tamquam ultimum aspexi. </s><s> Quid me interrogas quando natus sim, an inter iuniores adhuc censear? </s><s>","habeo","meum. </s><s> Quemadmodum in minore corporis habitu potest homo esse perfectus, sic et in minore temporis modo potest vita"
"prose,Seneca, Lucius Annaeus","misi et ad me illi suum miserant. </s><s> Sed tolli me de medio puta et post mortem nihil ex homine restare: aeque magnum animum","habeo",", etiam si nusquam transiturus excedo. </s><s> '' Non tam multis vixit annis quam potuit. </s><s> Et paucorum versuum liber est et quidem"
"prose,Seneca, Lucius Annaeus",": quidquid facies, respice ad mortem. </s><s> Vale. </s><s> Nimis anxium esse te circa verba et compositionem, mi Lucili, nolo:","habeo","maiora quae cures. </s><s> Quaere quid scribas, non quemadmodum; et hoc ipsum non ut scribas sed ut sentias, ut illa quae"
"prose,Seneca, Lucius Annaeus","veniet. </s><s> Ver secuturum est: scio nunc hiemem esse. </s><s> Aestas secutura est: scio aestatem non esse. </s><s> Maximum argumentum","habeo","nondum praesentis futurum esse. </s><s> Sapiam, spero, sed interim non sapio; si illud bonum haberem, iam hoc carerem malo. </s>"
"prose,Seneca, Lucius Annaeus","aquam remigantibus. </s><s> Vale. </s><s> Itinere confectus incommodo magis quam longo in Albanum meum multa nocte perveni: nihil","habeo","parati nisi me. </s><s> Itaque in lectulo lassitudinem pono, hanc coci ac pistoris moram boni consulo. </s><s> Mecum enim de hoc ipso"
"prose,Cicero, Marcus Tullius","ille niti tamquam( vade) videretur. </s><s> a. </s><s> erat hic omnium sermo:'' est tamen rei publicae magnum firmumque subsidium;","habeo","quem opponam labi illi atque caeno; vultu me dius fidius conlegae sui libidinem levitatemque franget; habebit"
"prose,[Auctor incertus]",". </s><s> Quare et civi tates nostrarum partium conservabo et bellum primo quoque tempore conficiam. </s><s> Cohortes[... in] animo","habeo","ad vos mittere. </s><s> Profecto nostro commeatu privati necessario ad dimicandum descendent. </s><s> '' Insequenti tempore cum"
"prose,Tertullianus, Quintus Septimius Florens","sum: Cur non requirunt? </s><s> Infanticida: Cur non extorquent? </s><s> In deos, in Caesares aliquid committo: Cur non audior qui","habeo","quo purger? </s><s> Nulla lex vetat discuti quod prohibet admitti, quia neque iudex iuste ulciscitur, nisi cognoscat"
"prose,Cicero, Marcus Tullius","sine reprehensione nec cum iracundia aut pertinacia recte disputari potest. </s><s> sed ad haec, nisi molestum est,","habeo","quae velim. </s><s> An me, inquam, nisi te audire vellem, censes haec dicturum fuisse? </s><s> Utrum igitur percurri omnem Epicuri"
"prose,Cicero, Marcus Tullius","ipsum ea, quae pro salute gentium summo labore gessisset, voluptatis causa gessisse diceres. </s><s> Quae cum dixissem,","Habeo",", inquit Torquatus, ad quos ista referam, et, quamquam aliquid ipse poteram, tamen invenire malo paratiores. </s>"
"prose,Cicero, Marcus Tullius","neque, ut ea cognoscas, quae tibi notissima sunt, ad te mitto, sed quia facillime in nomine tuo adquiesco, et quia te","habeo","aequissimum eorum studiorum, quae mihi communia tecum sunt, existimatorem et iudicem. </s><s> attendes igitur, ut soles,"
"prose,Tertullianus, Quintus Septimius Florens","quos diluit inquinat. </s><s> Est quidem nobis etiam secundum lavacrum, unum et ipsum, sanguinis scilicet, de quo dominos","Habeo",", inquit, baptismo tingui, cum iam tinctus fuisset. </s><s> venerat enim per aquam et sanguinem, sicut Ioannes scripsit, ut"
"prose,Cicero, Marcus Tullius","interpositis tum iudicibus; tum; testibus? </s><s> Habes legis prooemium; sic enim haec appellat Plato. </s><s> Quintus:","Habeo","vero frater, et in hoc admodum delector quod in aliis rebus aliisque sententiis versaris atque ille. </s><s> Nihil enim tam"
"prose,Cicero, Marcus Tullius","ab isdem; corrupta;- hominum, non deorum. </s><s> Reprimam iam me, non insequar longius, eoque minus quo plus poenarum","habeo","quam petivi. </s><s> Tantum ponam brevi, duplicem poenam esse divinam, quod constat et ex vexandis vivorum animis et ea fama"
"prose,Cicero, Marcus Tullius","cultum segniorem suspicor fore, si ad eam utendam ferroque subigendam superstitionis aliquid accesscrit. </s><s> Atticus:","Habeo","ista. </s><s> Nunc de sacris perpetuis et de Manium iure restat. </s><s> Marcus: O miram memoriam Pomponi tuam! </s><s> At mihi ista exciderant"
"prose,Cicero, Marcus Tullius","pontificibus maximis itemque ceteris, eos qui tantundem caperent quantum omnes heredes sacris alligari. </s><s>","Habeo","ius pontificium. </s><s> Quid huc accessit ex iure civili? </s><s> Partitionis caput scriptum caute, ut centum nummi deducerentur:"
"prose,Ambrosius Mediolanensis","in dolore corporis. </s><s> fortior in suo corpore temptatur, infirmior alieno. </s><s> et mihi meas divitias, quas in vobis","habeo",", volebat auferre, et hoc tranquillitatis vestrae patrimonium dissipare cupiebat. </s><s> Vos quoque ipsos mihi bonos"
"prose,Ambrosius Mediolanensis","venerunt; facti sunt Christiani. </s><s> qui ad invadendam hereditatem venerunt, facti sunt coheredes Dei. </s><s> defensores","habeo",", quos hostes putabam; socios teneo, quos adversarios aestimabam. </s><s> completum est illud, quod de domino Iesu David"
"prose,Ambrosius Mediolanensis","inquit,; ut contra placitum faceres? </s><s> ; respondi:; quod placitum sit, ignoro, quidve temere factum dicatur, incertum","habeo",". </s><s> ; ait:; cur presbyteros ad basilicam destinasti? </s><s> si tyrannus es, scire volo: ut sciam, quemadmodum me adversus te"
"prose,Ambrosius Mediolanensis","noluisse ire, sed dixisse:; credo in Christo, quod ipse nobiscum faciet imperator. </s><s> ; si haec tyrannidis videntur,","habeo","arma, sed in Christi nomine: habeo offerendi mei corporis potestatem. </s><s> quid moraretur ferire, si tyrannum putaret? </s>"
"prose,Ambrosius Mediolanensis","in Christo, quod ipse nobiscum faciet imperator. </s><s> ; si haec tyrannidis videntur, habeo arma, sed in Christi nomine:","habeo","offerendi mei corporis potestatem. </s><s> quid moraretur ferire, si tyrannum putaret? </s><s> veteri iure a sacerdotibus donata"
"prose,Arnobius",", cur respuis adsumere voluntate id quod versus desideras atque immutatus efficere? </s><s> '' Nolo, inquit, et voluntatem non","habeo","''. </s><s> - Quid ergo criminaris deum tamquam tibi desit opem desideranti ferre? </s><s> cuius dona et munera non tantum asperneris et"
"prose,Minucius Felix, Marcus",", intelleges utique mortalem. </s><s> Aufer additamenta nominum et perspicies eius claritatem. </s><s> ; Quid quod omnium de isto","habeo","consensum? </s><s> Audio vulgus: cum ad caelum manus tendunt, nihil aliud quam'' deum'' dicunt et'' deus magnus est'' et'' deus"
"prose,Cicero, Marcus Tullius","homunculus unus e multis probabilia coniectura sequens. </s><s> ultra enim quo progrediar, quam ut veri similia videam, non","habeo","; certa dicent ii, qui et percipi ea posse dicunt et se sapientis esse profitentur. </s><s> Tu, ut videtur; nos ad audiendum"
"prose,Cicero, Marcus Tullius","humana mens. </s><s> '' Ubi igitur aut qualis est ista mens? </s><s> ubi tua aut qualis? </s><s> potesne dicere? </s><s> an, si omnia ad intellegendum non","habeo","quae habere vellem, ne iis quidem quae habeo mihi per te uti licebit? </s><s> non valet tantum animus, ut se ipse videat, at ut"
"prose,Cicero, Marcus Tullius","mens? </s><s> ubi tua aut qualis? </s><s> potesne dicere? </s><s> an, si omnia ad intellegendum non habeo quae habere vellem, ne iis quidem quae","habeo","mihi per te uti licebit? </s><s> non valet tantum animus, ut se ipse videat, at ut oculus, sic animus se non videns, alia cernit. </s>"
"prose,Cicero, Marcus Tullius","neglegentur, nec mihi ipsi hoc accidit fortuito. </s><s> nec vero ego is, a quibus accusatus aut a quibus condemnatus sum,","habeo","quod suscenseam, nisi quod mihi nocere se crediderunt. </s><s> '' et haec quidem hoc modo; nihil autem melius extremo:'' sed"
"prose,Cicero, Marcus Tullius","laeto dixissetque ei quidam inimicus:'' contemnisne leges Lycurgi? </s><s> '', responderit:'' ego vero illi maximam gratiam","habeo",", qui me ea poena multaverit, quam sine mutuatione et sine versura possem dissolvere. </s><s> '' o virum Sparta dignum! </s><s> ut mihi"
"prose,Cicero, Marcus Tullius","disciplinam tuam, fungar enim iam interpretis munere, ne quis me putet fingere GREEK_WORD dicis haec:'' Nec equidem","habeo",", quod intellegam bonum illud, detrahens eas voluptates quae sapore percipiuntur, detrahens eas quae rebus"
"prose,Cicero, Marcus Tullius","vellem praemio elicere possemus, qui nobis aliquid adtulisset, quo hoc firmius crederemus. </s><s> - Vellem id quidem, sed","habeo","paulum, quod requiram. </s><s> Ego enim adsentior eorum quae posuisti alterum alteri consequens esse, ut, quem ad modum, si,"
"prose,Cicero, Marcus Tullius","moderatio? </s><s> Ex quo Sardanapalli, opulentissimi Syriae regis, error adgnoscitur, qui incidi iussit in busto:'' Haec","habeo",", quae edi, quaeque exsaturata libido Hausit; at illa iacent multa et praeclara relicta. </s><s> '''' Quid aliud'' inquit"
"prose,Curtius Rufus, Quintus",", tunc cum maxime utilia suadentem, abstrahi iussit ad capitale supplicium. </s><s> Ille ne tum quidem libertatis oblitus:;","Habeo",";, inquit,; paratum mortis meae ultorem: expetet poenas mei consilii spreti is ipse, contra quem tibi suasi. </s><s> Tu quidem"
"prose,Curtius Rufus, Quintus","si Parmenio essem. </s><s> Nunc Alexander de paupertate securus sum, et me non mercatorem memini esse, sed regem. </s><s> Nihil quidem","habeo","venale, sed fortunam meam utique non vendo. </s><s> Captivos si placet reddi, honestius dono dabimus, quam pretio remittemus"
"prose,Curtius Rufus, Quintus",". </s><s> Ad haec, illud quoque accedit: vigilias agere barbaros et in armis stare, ut ne decipi quidem possint, conpertum","habeo",". </s><s> Itaque ad proelium vos parate. </s><s> ; Sic incitatos ad corpora curanda dimisit. </s><s> Darius illud, quod Parmenio suaserat,"
"prose,Curtius Rufus, Quintus","ostendit. </s><s> Rex ad conprehendendum Dymnum missis satellitibus armamentarium intrat. </s><s> Ibi Cebalinus, gaudio elatus:;","Habeo","te;, inquit,; incolumem ex inpiorum manibus ereptum. </s><s> ; Percontatus deinde Alexander quae noscenda erant, ordine"
"prose,Curtius Rufus, Quintus","<s> Orbitas quoque mea, quod sine liberis sum, spernitur. </s><s> Sed errat Philotas: in vobis liberos, parentes, consanguineos","habeo","; vobis salvis, orbus esse non possum. </s><s> ; Epistulam deinde Parmenionis interceptam quam ad filios Nicanorem et"
"prose,Curtius Rufus, Quintus","cur apud alium quam apud me professus es? </s><s> Erigyius arcana mea et secreta te prodente cognovit; quem certum, mehercule,","habeo","extorum interprete uti metu suo. </s><s> Tibi autem, qui scis plus quam potes, denuntio ipsi mihi indices, quid extis"
"prose,Curtius Rufus, Quintus","Ciliciae intravi, Indiae sine lassitudine vim frigoris sum perpessus: et mei documenta vobis dedi, et vestra","habeo",". </s><s> Petra, quam videtis, unum aditum habet, quem Barbari obsident; cetera neglegunt: nullae vigiliae sunt, nisi quae"
"prose,Curtius Rufus, Quintus",", talenta X; uno minus accipiet qui proximus ei venerit; eademque ad decem homines servabitur portio. </s><s> Certum autem","habeo","vos non tam liberalitatem intueri meam quam voluntatem. </s><s> ; His animis regem audierunt ut iam cepisse verticem"
"prose,Curtius Rufus, Quintus",". </s><s> Nec tamen illi turbae confido: vestras manus intueor, vestram virtutem rerum quas gesturus sum vadem praedemque","habeo",". </s><s> Quamdiu vobiscum in acie stabo, nec mei nec hostium exercitus numero. </s><s> Vos modo animos mihi plenos alacritatis ac"
"prose,Quintilianus, Marcus Fabius","hanc inferioribus curam, interim quia omnino non possint. </s><s> Ego porro eum qui nolit in numero praecipientium non","habeo",", posse autem maxime, si velit, optimum quemque contendo: primum quod eum qui eloquentia ceteris praestet illa quoque"
"prose,Quintilianus, Marcus Fabius","et plura infirmi minantur. </s><s> Nam tumidos et corruptos et tinnulos et quocumque alio cacozeliae genere peccantes certum","habeo","non virium sed infirmitatis vitio laborare, ut corpora non robore sed valetudine inflantur, et recto itinere lassi"
"prose,Quintilianus, Marcus Fabius",". </s><s> Hoc apertius:; occidisti hominem:;; non occidi;: quaestio an occiderit, status coniectura. </s><s> Non est tale;","habeo","ius actionis;:; non habes;, ut sit quaestio an habeat, et inde status. </s><s> Accipiat enim actionem necne ad eventum"
"prose,Quintilianus, Marcus Fabius","et status. </s><s> Ergo tralativum genus causae, ut comparativum et mutuae accusationis. </s><s> At enim simile est illi;","habeo","ius;:; non habes;; occidisti;:; recte occidi;. </s><s> Non nego, sed nec haec res statum facit: non enim sunt hae"
"prose,Quintilianus, Marcus Fabius","iusta causa; ita qualitas. </s><s> Ac similiter in tralatione:; non habes ius abdicandi, quia ignominioso non est actio;:;","habeo","ius, quia abdicatio actio non est;: quaeritur quid sit actio; finiemus. </s><s> Non licet abdicare syllogismo. </s><s> Item cetera"
"prose,Quintilianus, Marcus Fabius","ceteris. </s><s> Quas veras esse fateor, sed in haec genera reccidere. </s><s> Nam si iudicem benivolum attentum docilem","habeo",", quid amplius debeam optare non reperio: cum metus ipse, qui maxime videtur esse extra haec, et attentum iudicem"
"prose,Quintilianus, Marcus Fabius","Caesarem:; qui nihil soles oblivisci nisi iniurias;, et contumeliosi quod Attico scripsit de Pompeio et Caesare:;","habeo","quem fugiam, quem sequar non habeo;, et medii, quod apophthegmatikon vocat et est ita cum dixerit neque gravem mortem"
"prose,Quintilianus, Marcus Fabius","nisi iniurias;, et contumeliosi quod Attico scripsit de Pompeio et Caesare:; habeo quem fugiam, quem sequar non","habeo",";, et medii, quod apophthegmatikon vocat et est ita cum dixerit neque gravem mortem accidere viro forti posse nec"
"prose,Quintilianus, Marcus Fabius","auctoritatem, ut pro Ligario se opposuerit, Cornelium ipsa confessionis fiducia eripuerit. </s><s> Illud dicere satis","habeo",", nihil esse non modo in orando sed in omni vita prius consilio, frustraque sine eo tradi ceteras artis, plusque vel sine"
"prose,Quintilianus, Marcus Fabius","esse de eodem et de altero( semper enim neganti aliquod esse nomen dicendum quod sit potius), tamen equidem tris","habeo","velut species. </s><s> Nam interim convenit solum quaerere an hoc sit, ut an adulterium in lupanari. </s><s> cum hoc negamus, non"
"prose,Quintilianus, Marcus Fabius","frequentius etiam quaeritur de intentione. </s><s> ; Vir fortis optet quod volet;: nego illi dandum quidquid optaverit: non","habeo","praescriptionem, sed tamen voluntate contra verba praescriptionis modo utor. </s><s> In utroque autem genere status idem"
"prose,Quintilianus, Marcus Fabius","matre, cum se periclitatum videri vehet:; salvum me esse adhuc nec credo nec gaudeo;. </s><s> Melior cum ex contrariis valet:;","habeo","quem fugiam, quem sequar non habeo;;; quid quod miser, cum loqui non posset, tacere non poterat;? </s><s> Ea vero fit"
"prose,Quintilianus, Marcus Fabius","vehet:; salvum me esse adhuc nec credo nec gaudeo;. </s><s> Melior cum ex contrariis valet:; habeo quem fugiam, quem sequar non","habeo",";;; quid quod miser, cum loqui non posset, tacere non poterat;? </s><s> Ea vero fit pulcherrima cum aliqua comparatione"
"prose,Quintilianus, Marcus Fabius","componimus. </s><s> Quid enim attinet eorum exempla quaerere quae sibi quisque experiri potest? </s><s> Illud notasse satis","habeo",", quo pulchriora et sensu et elocutione dissolveris, hoc orationem magis deformem fore, quia neglegentia"
"prose,Hyginus: Gromaticus","partem Reliqui quingenti, tot homines capiet hemistrigium. </s><s> Sed habemus numerum IIII; videmus quotiens; D;","habeo",": quod est VIII; totidem hemistrigia nascuntur. </s><s> Fit CCXL, et superiores computati alarium pedes CCC; fit in unum DXL. </s>"
"prose,Gellius, Aulus","esse sibi ioci dicundi ratus, cum ita, uti mos erat, censor dixisset; ut tu ex animi tui sententia uxorem habes? </s><s> ;,;","habeo","equidem; inquit; uxorem, sed non hercle ex animi mei sententia. </s><s> ; Tum censor eum, quod intempestive lascivisset, in"
"prose,Gellius, Aulus","igitur ad hanc ferme sententiam:; Philippus Aristoteli salutem dicit. </s><s> Filium mihi genitum scito. </s><s> Quod equidem dis","habeo","gratiam, non proinde quia natus est, quam pro eo, quod eum nasci contigit temporibus vitae tuae. </s><s> Spero enim fore, ut"
"prose,Gellius, Aulus","atque inlustri oratione; exercendine aut ostentandi gratia ingenii, an quod ita serio iudicatoque existimaret, non","habeo","dicere. </s><s> Capita autem locorum argumentorumque, quibus usus est, quod eius meminisse potui, egressus ibi ex auditione"
"prose,Gellius, Aulus",", colligetur habere eum cornua, quae non perdidit. </s><s> Rectius igitur cautiusque ita respondebitur:; Quicquid habui, id","habeo",", si id non perdidi;. </s><s> Sed huiuscemodi responsio non fit ex ea lege, quam diximus; plus enim, quam quod rogatus est,"
"prose,Gellius, Aulus","maeandris tamquam apud Sirenios scopulos consenescas. </s><s> ; Susque deque fero; aut; susque deque sum; aut; susque deque","habeo",";- his enim omnibus modis dicitur- verbum est ex hominum doctorum sermonibus. </s><s> In poematis quoque et in epistulis"
"prose,Gellius, Aulus","esse arbitror. </s><s> ; Percontabar Apollinarem Sulpicium, cum eum Romae adulescentulus sectarer, qua ratione diceretur;","habeo","curam vestri; aut; misereor vestri; et iste casus; vestri; eo in loco quem videretur habere casum rectum. </s><s> Is hic mihi"
"prose,[Auctor incertus]",", qui commodarat. </s><s> ; Apage; te;,; inquit,; aedes commodavi, familiam dedi: argentum quoque vult? </s><s> Tametsi hospites","habeo",", tamen utatur licet, nos Samis delectabimur. </s><s> ; Quid ego, quae deinde efficiat, narem? </s><s> Eiusmodi est hominis natura, ut"
"prose,Caecilius Africanus, Sextus","valeret, et si solum datum fuisset. </s><s> qui quinque in arca habebat ita legavit vel stipulanti promisit; decem quae in arca","habeo",";. </s><s> et legatum et stipulatio valebit, ita tamen, ut sola quinque vel ex stipulatione vel ex testamento debeantur. </s><s> ut"
"prose,Caecilius Africanus, Sextus","sunt et si, cum ab eo non defenderetur, iussu praetoris eum duxerim, quoniam isto quoque casu iustam causam possidendi","habeo",". </s><s> si convenerit, ut alius praetor, quam cuius iurisdictio esset, ius diceret et priusquam adiretur mutata voluntas"
"prose,Martinus Bracarensis","tunc vocaverunt et illum fratrem, dicentes: Veni, leva mercedem conductelae tuae. </s><s> Ille autem dixit: Qualem mercedem","habeo",", cum non potuissem metere? </s><s> Illi vero responderunt: Propter orationem tuam nos complevimus et tuum opus et nostrum, et"
"prose,Martinus Bracarensis",", quia molestant me cogitationes? </s><s> Respondit senex: Vade et loquere eis: Dicite mihi, quid quaero ego aut quam causam","habeo","vobiscum? </s><s> Et habebis requiem. </s><s> Esto dispectus, et voluntatem tuam iacta post te, nullam habeas sollicitudinem, et"
"prose,Tacitus, Publius (Gaius) Cornelius","mihi pauca de Augusto et extrema tradere, mox Tiberii principatum et cetera, sine ira et studio, quorum causas procul","habeo",". </s><s> Postquam Bruto et Cassio caesis nulla iam publica arma, Pompeius apud Siciliam oppressus exutoque Lepido,"
"prose,Tacitus, Publius (Gaius) Cornelius",", cum ad visendum eum princeps venisset, adspectum eius aversatum sciscitanti hactenus respondisse:; ego me bene","habeo",". </s><s> ; civitati grande desiderium eius mansit per memoriam virtutis et successorum alterius segnem innocentiam,"
"prose,Tacitus, Publius (Gaius) Cornelius","tolerarent. </s><s> ; Ad quae Nero sic ferme respondit:; quod meditatae orationi tuae statim occurram, id primum tui muneris","habeo",", qui me non tantum praevisa, sed subita expedire docuisti. </s><s> abavus meus Augustus Agrippae et Maecenati usurpare otium"
"prose,Solinus, Caius Iulius",", de lapide curalio, de gemma sytite, de gejentana gemma, de mutis cicadis, de Diomedis avibus. </s><s> De homine satis dictum","habeo",". </s><s> Nunc, ut ad destinatum revertamur, ad locorum commemorationem stilus dirigendus est, atque adeo principaliter in"
"prose,Gregorius Turonensis",". </s><s> Cui cum petitionem suam et fidem pariter intimassent, ille respondit:'' Si enim domus mea, quam apud Bituricam urbem","habeo",", huic operi digna esset, praestare non abnuebam''. </s><s> Illi autem audientes, pedibus eius prostrati, oblatis tricentis"
"prose,Gregorius Turonensis","praestare. </s><s> Tamen, si feceris, ut inmaculati permaneamus in saeculo, ego tibi partem tribuam dotis, quam promissam","habeo","ab sponso domino meo Iesu Christo, cui me et famulam devovi esse et sponsam''. </s><s> Tunc ille armatus crucis vexillo ait:''"
"prose,Gregorius Turonensis","regem de patris obito nuntiantes atque dicentes:'' Pater meus mortuos est, et ego thesaurus cum regnum eius paenes me","habeo",". </s><s> Dirige tuos ad me, et ea quae tibi de thesauris illius placent bona voluntate transmittam''. </s><s> Et illi:'' Gratias'',"
"prose,Gregorius Turonensis","dixisse fertur de parentibus, quos ipse perdiderat:'' Vae mihi, qui tamquam peregrinus inter extraneus remansi et non","habeo","de parentibus, qui mihi, si venerit adversitas, possit aliquid adiuvare''. </s><s> Sed hoc non de morte horum condolens, sed"
"prose,Gregorius Turonensis","Childeberthus, quod ei praevalere non potuit, legationem ad eum misit et ad se venire praecepit, dicens:'' Filios non","habeo",", te tamquam filium habere desidero''. </s><s> Quo veniente, tantis eum muneribus ditavit, ut ab omnibus miraretur. </s><s> Nam de"
"prose,Gregorius Turonensis","et usque hodie magni habentur. </s><s> Cumque antedictus episcopus debitam pecuniam obtulisset regi, respondit rex:'' Non","habeo","necessarium hoc recipere; illud mihi sufficit, si dispensatione tua pauperes, qui oppraemebantur inopia, per tuam"
"prose,Gregorius Turonensis","in disponsatione eius''. </s><s> Negavit autem vir ille, dicens, quia:'' Neque te novi, unde sis, neque alequid de rebus tuis","habeo","''. </s><s> Qua intentione pollulante ac vihementius increscente, Andarchius expetiit Ursum regis praesentiam arcessire. </s>"
"prose,Gregorius Turonensis",". </s><s> Proderit enim tibi, si quiddam nobis profuturum esse narraveris''. </s><s> '' Thesaurum'', inquid,'' Narsitis reconditum","habeo",", quod in extremum vitae positus caelare non possum''. </s><s> Tunc caesar Tiberius gavisus, mittit usque ad locum pueros suos;"
"prose,Gregorius Turonensis","oculi eius vino et dentes eius lacte candidiores. </s><s> Quis, inquid, suscitabit eum? </s><s> Et licet ipse dixerit: Potestatem","habeo","ponendi animam meam, et potestatem habeo iterum sumendi eam, tamen Paulus apostulus ait: Qui non credederit, quod"
"prose,Gregorius Turonensis",". </s><s> Quis, inquid, suscitabit eum? </s><s> Et licet ipse dixerit: Potestatem habeo ponendi animam meam, et potestatem","habeo","iterum sumendi eam, tamen Paulus apostulus ait: Qui non credederit, quod Deus illum suscitavit a mortuis, salvus esse"
"prose,Gregorius Turonensis","libris reservavi. </s><s> Et quid amplius quam opus cotidianum? </s><s> Non ego, quod peius est, alium filium praeter Childeberthum","habeo",", cui satis sit de thesauris, quos ei pater reliquid, et quae iam de huius miserrimi rebus, quae Avennione inventae sunt"
"prose,Gregorius Turonensis","aliquid laetitiae frueremur. </s><s> Dicebat enim et haec verba:'' Utinam mihi nepus meus promissa costodiat! </s><s> Omnia enim quae","habeo","eius sunt. </s><s> Tamen si eum scandalizat illud, quod legatus Chlothari nepotis mei suscipio, numquid demens sum, ut non"
"prose,Gregorius Turonensis","pollicitus es''. </s><s> Haec his dicentibus, rex ait:'' Promissionem, quam in nepotem meum Childeberthum regem statutam","habeo",", non obmitto. </s><s> Nam illum non oportet scandalizare, si consubrinum eius, filium fratris mei, de sancto suscipiam"
"prose,Calpurnius Flaccus","oculi fruantur, ne laxata vincula desit qui astringat. </s><s> Non potes adversus damnatum iure patris uti: iam non larem","habeo",", non sacrum, non patrem, ac, ne damnatum esse paeniteat, non novercam. </s><s> Video carcerem publicum, saxis ingentibus"
"prose,Calpurnius Flaccus",". </s><s> Utinam quidem, P. C., Mori vellet frater! </s><s> Homini verecundo cur necesse est, ut ea de germano meo dicam, quae tanti","habeo","perire ne videam? </s><s> Nostis nos, P. C.; Etenim pluribus noti sumus, quam et aetas et verecundia postulat. </s><s> Raptus est mihi"
"prose,Tertullianus, Quintus Septimius Florens",", aliud esse: verbi gratia, ut maritus sim habeam oportet uxorem, non ipse mihi ero uxor. </s><s> sic etiam ut pater sim filium","habeo",", non ipse mihi ero filius: et ut filius sim patrem habeo, non ipse mihi ero pater. </s><s> ero enim me faciunt si habuero tunc ero,"
