Source,Pre,Pro,Post
"prose,Seneca, Lucius Annaeus","vitae obsidione perdurat; utitur enim suis viribus, suis telis. </s><s> Hoc loco tibi Posidonii nostri referre sententiam","volo",":'' non est quod umquam fortunae armis putes esse te tutum: tuis pugna. </s><s> Contra ipsam fortuna non armat; itaque contra"
"prose,Seneca, Lucius Annaeus","et habens sapientiam, sic nihil obstat quominus et sapientia bonum sit et habere sapientiam, id est sapere. </s><s> Ego in hoc","volo","sapiens esse, ut sapiam. </s><s> Quid ergo? </s><s> non est id bonum sine quo nec illud bonum est? </s><s> Vos certe dicitis sapientiam, si sine"
"prose,Seneca, Lucius Annaeus","? </s><s> Tunc demum intelleges quid faciendum tibi, quid vitandum sit, cum didiceris quid naturae tuae debeas. </s><s> '' Ego'' inquis''","volo","discere quomodo minus cupiam, minus timeam. </s><s> Superstitionem mihi excute; doce leve esse vanumque hoc quod felicitas"
"prose,Tertullianus, Quintus Septimius Florens",", illum deum deificum iustitia praecellere, qui non temere nec indigne nec prodige tantum praemium dispensarit. </s><s>","Volo","igitur merita recensere, an eiusmodi sint, ut illos in caelum extulerint et non potius in imum Tartarum merserint,"
"prose,Tertullianus, Quintus Septimius Florens","dei veteres, tamen contumeliam a vobis deputabunt, hoc et aliis licuisse, quod solis antiquitas contulit. </s><s>","Volo","et ritus vestros recensere. </s><s> Non dico quales sitis in sacrificando, cum enecta et tabidosa et scabiosa quaeque"
"prose,Cicero, Marcus Tullius","fuerit erga me temporibus illis, quae nota sunt omnibus, scire necesse est utrumque vestrum. </s><s> quae mihi ipsi, qui","volo","et esse et haberi gratus, grata non essent, nisi eum perspicerem mea causa mihi amicum fuisse, non sua, nisi hoc dicis"
"prose,Cicero, Marcus Tullius","artem memoriae polliceretur,'' Oblivionis'', inquit,'' mallem. </s><s> Nam memini etiam quae nolo, oblivisci non possum quae","volo",". </s><s> '' Magno hic ingenio, sed res se tamen sic habet, ut nimis imperiosi philosophi sit vetare meminisse. </s><s> vide ne ista sint"
"prose,Cicero, Marcus Tullius",", dicere aliquid vis aut nos iam longiores sumus. </s><s> Neutrum vero, inquit ille. </s><s> Nam et a te perfici istam disputationem","volo",", nec tua mihi oratio longa videri potest. </s><s> Optime, inquam. </s><s> Quid enim mihi potest esse optatius quam cum Catone, omnium"
"prose,Cicero, Marcus Tullius","id probas, fieri ita posse negas, ut ii, qui virtutis compotes sint, etiam malis quibusdam affecti beati sint? </s><s> Ego vero","volo","in virtute vim esse quam maximam; sed quanta sit alias, nunc tantum possitne esse tanta. </s><s> si quicquam extra virtutem"
"prose,Cicero, Marcus Tullius","mutum magistratum. </s><s> Nihil porro tam aptum est ad ius condicionemque naturae- quod quom dico, legem a me dici intellegi","volo","- quam imperium, sine quo nec domus ulla nec civitas nec gens nec hominum universum genus stare, nec rerum natura omnis"
"prose,Ambrosius Mediolanensis","quidve temere factum dicatur, incertum habeo. </s><s> ; ait:; cur presbyteros ad basilicam destinasti? </s><s> si tyrannus es, scire","volo",": ut sciam, quemadmodum me adversus te praeparem. </s><s> ; Rettuli dicens me nihil in praeiudicium fecisse ecclesiae; eo"
"prose,Arnobius","sibi velle praestari. </s><s> ; Mactus hoc vino inferio esto;:- quid est aliud quam dicere:; Tantum esto mactus quantum","volo",", tantum amplificatus quantum iubeo, tantum honoris adsumito quantum te habere decerno et verborum"
"prose,Frontinus, Sextus Iulius","est, quibus prohibendis quanta cura debeatur, ex capite mandatorum manifestum erit quod subieci. </s><s> ; Caducam neminem","volo","ducere nisi qui meo beneficio aut priorum principum habent. </s><s> Nam necesse est ex castellis aliquam partem aquae"
"prose,[Anonymous]","legato dimitto popiam et pistillum, quae mecum attuleram: de Thebeste usque ad Tergeste liget sibi collum de reste. </s><s> et","volo","mihi fieri monumentum ex litteris aureis scriptum: M. Grunnius Corocotta porcellus vixit annis DCCCC. </s><s> XC. </s><s> S. quod si"
"prose,Cicero, Marcus Tullius","expetat quam honestatem, quam laudem, quam dignitatem, quam decus. </s><s> Hisce ego pluribus nominibus unam rem declarari","volo",", sed utor, ut quam maxime significem, pluribus. </s><s> Volo autem dicere illud homini longe optimum esse, quod ipsum sit"
"prose,Cicero, Marcus Tullius",", quam decus. </s><s> Hisce ego pluribus nominibus unam rem declarari volo, sed utor, ut quam maxime significem, pluribus. </s><s>","Volo","autem dicere illud homini longe optimum esse, quod ipsum sit optandum per se, a virtute profectum vel in ipsa virtute"
"prose,Cicero, Marcus Tullius",", si eo quod concupierit alius potiatur, ipse careat. </s><s> Obtrectatio autem est, ea quam intellegi <em> zhlotupi an","volo",", aegritudo ex eo, quod alter quoque potiatur eo quod ipse concupiverit. </s><s> Misericordia est aegritudo ex miseria"
"prose,Cicero, Marcus Tullius",". </s><s> - Non dubito, nec id nunc agitur, tu illum quantum ames, sed hoc, quod mihi dixi videri, quale sit, de quo a te disputari","volo",". </s><s> - Nempe negas ad beate vivendum satis posse virtutem? </s><s> - Prorsus nego. </s><s> - Quid? </s><s> ad recte honeste laudabiliter, postremo"
"prose,Curtius Rufus, Quintus","litteras scriptas manu mea perfer. </s><s> Velocitate opus est, qua celeritatem famae antecedas. </s><s> Noctu pervenire illuc te","volo","; postero die, quae scripta erunt, exsequi. </s><s> Ad Parmeniona quoque epistulas feres; unam a me, alteram Philotae nomine"
"prose,Quintilianus, Marcus Fabius",". </s><s> ; Sit incommodum( nam quid fere undique placet? </s><s> ): mox illud comparabimus commodis. </s><s> ; Nec ego tamen eo mitti puerum","volo","ubi neglegatur. </s><s> ; Sed neque praeceptor bonus maiore se turba quam ut sustinere eam possit oneraverit, et in primis ea"
"prose,Quintilianus, Marcus Fabius","grammatices prior pars est, examine. </s><s> Haec exigitur verbis aut singulis aut pluribus. </s><s> Verba nunc generaliter accipi","volo",": nam duplex eorum intellectus est, alter qui omnia per quae sermo nectitur significat, ut apud Horatium:; Vaque"
"prose,Quintilianus, Marcus Fabius",";? </s><s> Quid vero quae tota positionis eiusdem in diversos flexus eunt, cum; Alba; faciat; Albanos; et; Albensis;,;","volo",";; volui; et; volavi;? </s><s> Nam praeterito quidem tempore varie formari verba prima persona o littera terminata ipsa"
"prose,Quintilianus, Marcus Fabius",", vim tamen occultam suggerunt et tacitae quoque sentiuntur. </s><s> ; Fuit aliquis sine iis disertus;. </s><s> Sed ego oratorem","volo",". </s><s> ; Non multum adiciunt;. </s><s> Sed aeque non erit totum cui vel parva deerunt; et optimum quidem hoc esse conveniet: cuius"
"prose,Quintilianus, Marcus Fabius","scientiam futurus orator desiderat. </s><s> Non enim puerum quem in hoc instituimus aut femineae vocis exilitate frangi","volo","aut seniliter tremere. </s><s> Nec vitia ebrietatis effingat nec servili vernilitate inbuatur nec amoris avaritiae metus"
"prose,Quintilianus, Marcus Fabius","puerilis annos retinebitur nec in his ipsis diu. </s><s> Neque enim gestum oratoris componi ad similitudinem saltationis","volo",", sed subesse aliquid ex hac exercitatione puerili, unde nos non id agentis furtim decor ille discentibus traditus"
"prose,Quintilianus, Marcus Fabius","avertat, quibus potius studiis haec temporum velut subsiciva donabimus? </s><s> Nam nec ego consumi studentem in his artibus","volo",": nec moduletur aut musicis notis cantica excipiat, nec utique ad minutissima usque geometriae opera descendat; non"
"prose,Quintilianus, Marcus Fabius","vincuntur. </s><s> Illa mihi in pueris natura minimum spei dederit in qua ingenium iudicio praesumitur. </s><s> Materiam esse primum","volo","vel abundantiorem atque ultra quam oporteat fusam. </s><s> Multum inde decoquent anni, multum ratio limabit, aliquid velut"
"prose,Quintilianus, Marcus Fabius","et quam caelatura altior rumpat. </s><s> Quod me de his aetatibus sentire minus mirabitur qui apud Ciceronem legerit:;","volo","enim se efferat in adulescente fecunditas;. </s><s> Quapropter in primis evitandus, et in pueris praecipue, magister aridus"
"prose,Quintilianus, Marcus Fabius",". </s><s> Sed ut eo revertar unde sum egressus: narrationes stilo componi quanta maxima possit adhibita diligentia","volo",". </s><s> Nam ut primo, cum sermo instituitur, dicere quae audierint utile est pueris ad loquendi facultatem, ideoque et retro"
"prose,Quintilianus, Marcus Fabius","atque apertior tanto est, nihil dubitabitur. </s><s> Sed plenius hoc idem atque apertius intueri ex ipsis operibus","volo",". </s><s> Nam quid orator in laudando faciet nisi honestorum et turpium peritus? </s><s> aut in suadendo nisi utilitate perspecta? </s><s> aut"
"prose,Quintilianus, Marcus Fabius","didicisse paeniteat: colligere tantum eadem ac disponere paulo significantius conor. </s><s> Omnibus autem satis factum","volo","non me hoc serius demonstrare aliis quam mihi ipse persuaserim. </s><s> Secundum plurimos auctores servabam tris rationales"
"prose,Quintilianus, Marcus Fabius","accipiendum, quod est a me positum, supervacuam esse narrationem rei quam iudex noverit: quod sic intellegi","volo",", si non modo factum quid sit sciet, sed ita factum etiam ut nobis expedit opinabitur. </s><s> Neque enim narratio in hoc reperta"
"prose,Quintilianus, Marcus Fabius","media haec tenenda sit via dicendi:; quantum opus est et quantum satis est;. </s><s> Quantum opus est autem non ita solum accipi","volo",", quantum ad indicandum sufficit, quia non inornata debet esse brevitas, alioqui sit indocta; nam et fallit voluptas,"
"prose,Quintilianus, Marcus Fabius","quintum egressus annum prior alterum ex duobus eruit lumen. </s><s> Non sum ambitiosus in malis nec augere lacrimarum causas","volo",", utinamque esset ratio minuendi: sed dissimulare qui possum quid ille gratiae in vultu, quid iucunditatis in sermone"
"prose,Quintilianus, Marcus Fabius","sint et manifestum omnibus et a nobis in ratione prohoemii atque epilogi dictum est. </s><s> Et metum tamen duplicem intellegi","volo",", quem patimur et quem facimus, et invidiam: namque altera invidum, altera invidiosum facit. </s><s> Hoc autem hominis, illud"
"prose,Quintilianus, Marcus Fabius","etiam a significatione. </s><s> Nam si quando obici potest, non in ioco exprobranda est. </s><s> Oratorem praeterea ut dicere urbane","volo",", ita videri adfectare id plane nolo. </s><s> Quapropter ne dicet quidem salse quotiens poterit, et dictum potius aliquando"
"prose,Quintilianus, Marcus Fabius","ratio est. </s><s> Hinc eques Romanus, ad quem in spectaculis bibentem cum misisset Augustus qui ei diceret:; ego si prandere","volo",", domum eo;,; tu enim; inquit; non times ne locum perdas;. </s><s> Ex contrario non una species. </s><s> Neque enim eodem modo dixit"
"prose,Quintilianus, Marcus Fabius","<s> ; cui sine dubio frequentissimam dat occasionem ambiguitas, ut Cascellio, qui consultatori dicenti; navem dividere","volo",";; perdes; inquit. </s><s> Sed averti intellectus et a solet, cum ab asperioribus ad leniora deflectitur: ut qui,"
"prose,Quintilianus, Marcus Fabius","modo tueri: quod idem etiam in simplici genere quaestionum fieri potest. </s><s> Ne illud quidem ignorare advocatum","volo",", quo quaeque ordine probatio sit apud iudicem proferenda, cuius rei eadem quae in argumentis ratio est, ut"
"prose,Quintilianus, Marcus Fabius","aut in scripto aut in voluntate. </s><s> Scriptum aut apertum est aut obscurum aut ambiguum. </s><s> Quod de legibus dico, idem accipi","volo","de testamentis pactis stipulationibus, omni denique scripto: quod de scripto, idem de voce. </s><s> Et quoniam quattuor eius"
"prose,Quintilianus, Marcus Fabius","versicolor quorundam elocutio res ipsas effeminat quae illo verborum habitu vestiuntur. </s><s> curam ergo verborum, rerum","volo","esse sollicitudinem. </s><s> Nam plerumque optima rebus cohaerent et cernuntur suo lumine: at nos quaerimus illa tamquam"
"prose,Quintilianus, Marcus Fabius","scripturae componitur. </s><s> Nam contra recitabatur testamentum:; P. Novanius Gallio, cui ego omnia meritissimo","volo","et debeo pro eius animi in me summa voluntate;, et adiectis deinceps aliis; heres esto;: incipit esse quodam modo"
"prose,Quintilianus, Marcus Fabius",". </s><s> Utimur et verbo pro participio:; magnum dat ferre talentum,; tamquam; ferendum;, et participio pro verbo:;","volo","datum;. </s><s> Interim etiam dubitari potest cui vitio simile sit schema, ut in hoc:; virtus est vitium fugere;: aut enim"
"prose,Quintilianus, Marcus Fabius","transeamus ad numeros. </s><s> Omnis structura ac dimensio et copulatio vocum constat aut numeris( numeros rythmous accipi","volo",") aut metrois, id est dimensione quadam. </s><s> Quod, etiam si constat utrumque pedibus, habet tamen non simplicem"
"prose,Quintilianus, Marcus Fabius","oratorium robur, et omissa supplere, effusa substringere. </s><s> Neque ego paraphrasin esse interpretationem tantum","volo",", sed circa eosdem sensus certamen atque aemulationem. </s><s> Ideoque ab illis dissentio qui vertere orationes Latinas"
"prose,Quintilianus, Marcus Fabius","loci clausula sit eadem necesse est quae ceterorum est, regnare maxime modum: non enim comoedum esse, sed oratorem","volo",". </s><s> Quare neque in gestu persequemur omnis argutias nec in loquendo distinctionibus temporibus adfectionibus moleste"
"prose,Servius, Marius Honoratus","profert, id est legere. </s><s> Ceteri vero modi in personis differentiam faciunt, quod probatur hac elocutione,'' legere","volo",", legere vis, legere vult. </s><s> '' Nam quoniam volo vis vult indicativus est modus, differentia facta est personarum;"
"prose,Servius, Marius Honoratus","in personis differentiam faciunt, quod probatur hac elocutione,'' legere volo, legere vis, legere vult. </s><s> '' Nam quoniam","volo","vis vult indicativus est modus, differentia facta est personarum; quoniam vero legere infinitus est, omnes uno modo"
"prose,Servius, Marius Honoratus",", quae non agere nos aliquid, sed adhuc velle agere ostendit, ut est lecturio: significat enim non lego, sed legere","volo",". </s><s> Secunda est inchoativa, quae nos aliquid initiare ostendit, ut est calesco, quod significat calere incipio. </s><s> Tertia"
"prose,Servius, Marius Honoratus","et placitus sum. </s><s> Sunt item alia inaequalia, quae ideo sunt inaequalia, quia primam syllabam non reservant, ut nolo","volo",": faciunt enim nolo non vis non vult, non nolo nolis nolit: item volo volis volit non dicimus, sed volo vis vult. </s><s> Sunt alia"
"prose,Servius, Marius Honoratus",", quia primam syllabam non reservant, ut nolo volo: faciunt enim nolo non vis non vult, non nolo nolis nolit: item","volo","volis volit non dicimus, sed volo vis vult. </s><s> Sunt alia penitus anomala, de quibus nihil possumus dicere, nisi quod"
"prose,Servius, Marius Honoratus","reservant, ut nolo volo: faciunt enim nolo non vis non vult, non nolo nolis nolit: item volo volis volit non dicimus, sed","volo","vis vult. </s><s> Sunt alia penitus anomala, de quibus nihil possumus dicere, nisi quod lectione detinentur, id est eas"
"prose,Servius, Marius Honoratus","persona indicativi modi tunc tantum producitur, cum a tertia coniugatione producta venerit, ut nutrio nutris,","volo","vis; alias breviatur. </s><s> Producuntur autem a ut ama, i ut nutri, u ut lectu, as ut vocas, es ut legeres, c ut fac. </s><s> In omnibus"
"prose,Gellius, Aulus","bene iuvantibus cum ipsius vitae, quantuli quomque fuerint, progressibus, neque longiora mihi dari spatia vivendi","volo",", quam dum ero ad hanc quoque facultatem scribendi commentandique idoneus. </s><s> Capita rerum, quae cuique commentario"
"prose,Gellius, Aulus",", ageometretoi, sed legem etiam dant, qua philosophari discant. </s><s> Alius ait; hoc me primum doce;, item alius; hoc","volo","; inquit; discere, istud nolo;; hic a symposio Platonis incipere gestit propter Alcibiadae comisationem, ille a"
"prose,Gellius, Aulus","Dialis captus. </s><s> ; M. Cato de Lusitanis, cum Servium Galbam accusavit:; Tamen dicunt deficere voluisse. </s><s> Ego me nunc","volo","ius pontificium optime scire; iamne ea causa pontifex capiar? </s><s> si volo augurium optime tenere, ecquis me ob eam rem"
"prose,Gellius, Aulus",":; Tamen dicunt deficere voluisse. </s><s> Ego me nunc volo ius pontificium optime scire; iamne ea causa pontifex capiar? </s><s> si","volo","augurium optime tenere, ecquis me ob eam rem augurem capiat? </s><s> ; Praeterea in commentariis Labeonis, quae ad duodecim"
"prose,Gellius, Aulus","M. Ciceronis ad L. Plancum et in epistula M. Asini Pollionis ad Ciceronem verbis his:; Nam neque deesse reipublicae","volo","neque superesse;, per quod significat, si respublica emoriatur et pereat, nolle se vivere. </s><s> In Plauti autem Asinaria"
"prose,Gellius, Aulus",", piscinae. </s><s> Nunc ornithonas dico omnium alitum, quae intra parietes villae solent pasci. </s><s> Leporaria te accipere","volo",", non ea, quae tritavi nostri dicebant, ubi soli lepores sint, sed omnia saepta, adficta villae quae sunt et habent"
"prose,Gellius, Aulus","septem stellas videmus, sed quid hoc totum, quod; septentriones; dicimus, significet, scire; inquam; id prolixius","volo",". </s><s> ; Tum quispiam ex his, qui se ad litteras memoriasque veteres dediderat:; vulgus; inquit; grammaticorum;"
"prose,Gellius, Aulus","erat, sed luxuria et nequitia pecuniam magnam consumpserat. </s><s> ; M. Varro in libris de lingua Latina:; Ut ex; non; et;","volo",";; inquit;; nolo;, sic ex; ne; et; quicquam; media syllaba extrita compositum est; nequam;. </s><s> ; P. Africanus pro se"
"prose,Gellius, Aulus",", definita sit. </s><s> Qui auctoritatem autem requirunt et negant dictum; ingredi;; transgredi; ve in navigantibus,","volo","uti respondeant, quantum existiment interesse; ingredi; atque; ambulare;. </s><s> Atqui Cato in libro de re rustica:;"
"prose,Gellius, Aulus","sunt? </s><s> Sed si magnitudines rerum sibi vindicant magisque esse perspicuas et facilius comprehendi posse dicunt,","volo","; inquit; mihi respondeant, quid in hac totius mundi contemplatione prae tantis naturae operibus in tam parvis atque"
"prose,Gellius, Aulus",", in litterarum cultu non ignobilis magnamque aetatis partem in libris versatus,; adiutum; inquit; ornatumque","volo","ire noctes tuas; et simul dat mihi librum grandi volumine doctrinae omnigenus, ut ipse dicebat, praescatentem, quem"
"prose,Gellius, Aulus","; dicit, quod non pulvere impleat, set ipsum pulveris plenum sit: exi tu, Dave, age, sparge; mundum esse hoc vestibulum","volo",". </s><s> Venus ventura est nostra, non hoc pulveret. </s><s> In Asinaria quoque; contemples; dicit pro; contempleris;: meum caput"
"prose,[Auctor incertus]","profiscatur, hoc modo:; Esse oportet, ut vivas, non vivere, ut edis. </s><s> ; Item:; Ea re poemata non facio, quia, cuiusmodi","volo",", non possum, cuiusmodi possum, nolo. </s><s> ; Item:; Quae de illo, dici non possunt. </s><s> ; Item:; Poema loquens, pictura tacitum"
"prose,Celsus, Cornelius Aulus","sunt, simul iungam: c. </s><s> si qua singulis vel etiam parvis adcommodata sunt, in ipsorum locum differam. </s><s> Sed et ante sciri","volo",", in uncia pondus denarium septem esse, unius deinde denarii pondus dividi a me in sex partes, id est sextantes, ut idem"
"prose,Celsus, Cornelius Aulus","cornu habet, dia tu ceratos nominatur. </s><s> Quotienscumque non adicio, quod genus umoris adiciendum sit, aquam intellegi","volo",". </s><s> Ad idem Evelpidis, quod memigmenon nominabat. </s><s> In eo papaveris lacrimae et albi piperis singulae unciae sunt; cummis"
"prose,Augustinus, Aurelius","quam mihi notus est evaluero, contristor linguam meam cordi meo non potuisse sufficere. </s><s> Totum enim quod intelligo,","volo","ut qui me audit intelligat; et sentio me non ita loqui, ut hoc efficiam: maxime quia ille intellectus quasi rapida"
"prose,Augustinus, Aurelius","sed etiam illud, Quia sicut aqua ignem, sic eleemosyna exstinguit peccatum. </s><s> Et, Quis misericordiam, inquit, <em>","volo","quam sacrificium. </s><s> Sicut ergo si periclitaremur incendio, ad aquam utique curreremus, quo posset exstingui, et"
"prose,Augustinus, Aurelius",", tamquam si ego aliquem catechizem, non me pigeat explicare, et intuendum tibi proponere. </s><s> Quod prius quam faciam,","volo","cogites aliam esse intentionem dictantis, cum lector futurus cogitatur; et aliam loquentis, cum praesens auditor"
"prose,Caecilius Africanus, Sextus","sim, quam prius probaverim fundum Titianum meum esse. </s><s> fundi, quem tu proprium tuum esse dicis, partem a te peto et","volo","simul iudicio quoque communi dividundo agere sub eodem iudice. </s><s> item si eius fundi, quem tu possideas et ego proprium"
"prose,Pedianus, Asconius","ludos facere soliti erant votivis ludis factum tradit quos Scipio et Longus coss. </s><s> fecerint. </s><s> Non praeterire autem vos","volo","esse oratoriae calliditatis ius ut, cum opus est, eisdem rebus ab utraque parte vel a contrariis utantur. </s><s> Nam cum"
"prose,Martinus Bracarensis","? </s><s> Respondit senex: Ut in omni causa arguat animam suam, dicens ei quod oportet adstare ante Deum; et iterum dicere: Quid","volo","ego cum homine aliquam habere malitiam? </s><s> Arbitror ego, si in istis permaneat, venit in animam eius timor Dei. </s><s> Abbas"
"prose,Tertullianus, Quintus Septimius Florens","resurrectio praedicatur. </s><s> Viderimus de fide istorum, dum suo loco digeruntur; interim credite quemadmodum nos. </s><s>","Volo","enim scire, si per talia scelera adire parati estis, quemadmodum nos. </s><s> Veni, si quis es, demerge ferrum in infantem, vel"
"prose,Cassiodorus, Flavius Magnus Aurelius","animalium. </s><s> quintus numerus ad quinque libros Moysi noscitur pertinere, sicut in Apostolo legitur: In ecclesia","volo","quinque verba sensus eloqui. </s><s> sexto vero die Dominus hominem fecit ad imaginem et similitudinem suam. </s><s> nam et ipsum"
"prose,Tacitus, Publius (Gaius) Cornelius","mortalem esse et hominum officia fungi satisque habere si locum principem impleam et vos testor et meminisse posteros","volo","; qui satis superque memoriae meae tribuent, ut maioribus meis dignum, rerum vestrarum providum, constantem in"
"prose,Frontinus, Sextus Iulius","est, quibus prohibendis quanta cura debeatur, ex capite mandatorum manifestum erit quod subieci. </s><s> ; Caducam neminem","volo","ducere nisi qui meo beneficio aut priorum principum habent. </s><s> Nam necesse est ex castellis aliquam partem aquae"
"prose,Paulus, Julius","<s> Qui fideicommissum relinquit, etiam cum eo loqui potest cui relinquit, velut peto, Gai Sei, contentus sis illa re, aut","volo","tibi illud praestari. </s><s> Fideicommittere his verbis possumus rogo, peto, volo, mando, deprecor, cupio, iniungo. </s>"
"prose,Paulus, Julius","peto, Gai Sei, contentus sis illa re, aut volo tibi illud praestari. </s><s> Fideicommittere his verbis possumus rogo, peto,","volo",", mando, deprecor, cupio, iniungo. </s><s> Desidero quoque et impero verba utile faciunt fideicommissum. </s><s> Relinquo vero et"
"prose,Paulus, Julius","est, heredes eius eam praestare cogendi sunt. </s><s> Decedens servis suis libertatem ita dedit: illum et illum liberos esse","volo","eosque filiis meis tutores do: impeditur fideicommissa libertas, quia pupilli sine tutoris auctoritate"
"prose,Paulus, Julius","intellegitur hoc modo stichus liber esto. </s><s> Cum autem opsonatorem, vel qui ex ancilla illa nascetur, liberum esse","volo",", ex Orfitiano senatus consulto perinde libertas competit, ac si nominatim data sit: officiorum enim et artium"
"prose,Egeria","cetera loca, quaecumque desiderabamus vel quae ipsi melius noverant, dignati sunt ostendere nobis. </s><s> Illud autem vos","volo","scire, dominae venerabiles sorores, quia de eo loco, ubi stabamus, id est in giro parietes ecclesiae, id est de"
"prose,Egeria","; nam alia in sinistro, alia in dextro de itinere nobis erant, alia etiam longius de via, alia in proximo. </s><s> Nam mihi credat","volo","affectio vestra, quantum tamen pervidere potui, filios Israhel sic ambulasse, ut quantum irent dextra, tantum"
"prose,Egeria",", quae epistolam cum grandi reverentia apud Edessam civitatem, ubi est ipsud martyrium, custoditur. </s><s> Nam mihi credat","volo","affectio vestra, quoniam nullus Christianorum est, qui non se tendat illuc gratia orationis, quicumque tamen usque"
"prose,Tertullianus, Quintus Septimius Florens","et nota iam sibi virgo non est, alia est facta. </s><s> Exsurge igitur, veritas, exsurge et quasi de patientia erumpe! </s><s> Nullam","volo","consuetudinem defendas; nam iam et illa consuetudine, sub qua te fruebaris, expugnatur. </s><s> Te esse demonstra, quae"
"prose,Tertullianus, Quintus Septimius Florens","fuissepassionem crucis quam cuius mors praedicabatur. </s><s> Nam mortem eius et passionemet sepulturam una voce Esaiae","volo","ostendere: inquit, populi meiperductus est ad mortem et dabo malos pro sepultura eius et divites pro morte eius,"
"prose,Gregorius Turonensis",". </s><s> Hic fertur non gustare morte, donec iteratis Dominus iudicaturus adveniat, ipso in euangeliis ita dicente: Sic eum","volo","manere, donec veniam. </s><s> Tertius post Neronem persecutionem in christianos Traianus movet. </s><s> Sub quo beatus Clemens-"
"prose,Gregorius Turonensis","ac patriarchis apparuit, sic eum ipsa lex nuntiavit''. </s><s> Cumque haec mihi recitare iussisset, ait:'' Sic'', inquid,''","volo",", ut tu vel reliqui doctores eclesiarum credatis''. </s><s> Cui ego respondi:'' Hac credulitate relicta, pie rex, hoc te oportit"
"prose,Gregorius Turonensis",", dicens, quia:'' Multum peccavi in Domino et dominae meae Radegundae'',- quae illis diebus suprestis erat-''","volo","me'', ait,'' ab hac frequentia congregationis totius amovere et paenitentiam pro neglectis meis agere. </s><s> Scio enim, quia"
"prose,Calpurnius Flaccus","materia est homo diu felix. </s><s> Nesciunt stare successus, et quotiens prodire felicitas non potest, redit. </s><s> Mori","volo","; quid me iam fortuna custodit? </s><s> PARS ALTERA Ter consulatum gessisti, ter triumphasti; licet iam velit fortuna mutari,"
"prose,Calpurnius Flaccus","ei crimina desertoris, apud quem nihil valuerunt privilegia viri fortis. </s><s> Novum genus damnationis ignoscere. </s><s> ; Mori;","volo",". </s><s> Cur enim dubitem per infamiam senex emori, qui etiam iuvenis optavi saepe; per; gloriam? </s><s> LEX RAPTARUM. </s><s> Rapta"
"prose,Augustinus, Aurelius","tua. </s><s> Augustinus: Acute quidem falleris; sed ut falli desinas, acutius adtende, quod dicam, si tamen dicere id, ut","volo",", valuero. </s><s> Nam verbis de verbis agere tam implicatum est, quam digitos digitis inserere et confricare, ubi vix"
"prose,Augustinus, Aurelius",", quid Graeci nominent, quod nos nominamus; quis;, responderi mihi tis, quid Graeci nominent, quod nos nominamus;","volo",";, responderi mihi thel;, quid Graeci nominent, quod nos nominamus; bene;, responderi kal; s quid Graeci nominent,"
"prose,Augustinus, Aurelius","signis ad res significatas feratur intentio. </s><s> Adeodatus: Accipio quod dicis. </s><s> Augustinus: Proinde intellegas","volo","res, quae significantur, pluris quam signa esse pendendas. </s><s> Quicquid enim propter aliud est, vilius sit necesse est"
"prose,Augustinus, Aurelius",": Potesne saltem scire, quid tu sequaris, cum hoc nomen enuntias? </s><s> Adeodatus: Hoc plane possum; nam significare","volo",", ut eum, cum quo loquor, doceam vel admoneam de re illa, quod eum doceri vel admoneri oportere arbitror. </s><s> Augustinus:"
"prose,Augustinus, Aurelius",". </s><s> Is me autem aliquid docet, qui vel oculis vel ulli corporis sensui vel ipsi etiam menti praebet ea, quae cognoscere","volo",". </s><s> Verbis igitur nisi verba non discimus, immo sonitum strepitumque verborum; nam si ea, quae signa non sunt, verba esse"
"prose,Hieronymus","aures, forasque cum suis concitus fugerit, ne tantum audiret piaculum. </s><s> Statim sera conversione fidelem, inquit,","volo",". </s><s> Miserabilis Praetextatus, qui designatus consul est mortuus. </s><s> Homo sacrilegus, et idolorum cultor, solebat ludens"
"prose,Hieronymus","est introducis; ut multis periodis animae fiant non ex Angelis, sed ex his vocabulis, in quae prius Angeli mutati sunt. </s><s>","Volo","quod dico, manifestius fieri: finge aliquem tribunitiae potestatis suo vitio regradatum, per singula militiae"
"prose,Hieronymus","hinc ad famosissimam de resurrectionne carnis et corporis quaestionem, in qua te rursum, lector, admonitum","volo",", ut cum timore et iudicio Dei me scias loqui, et te audire debere. </s><s> Neque enim tantae stultitiae sum, ut si in expositione"
"prose,Hieronymus","sum, ut si in expositione illius fides mera est; et perfidiae nulla suspicio, quaeram accusandi occasionem: et dum","volo","alium notare culpae, ipse noter calumniae. </s><s> Lege ergo de resurrectione carnis quae subdita sunt; et cum legeris, et"
"prose,Iustinianus, Caesar Flavius (Imperator Iustinianus)",", servo suo libertatem cum condicione hac dedit:; gaium servum meum a die mortis meae annis tribus peractis manumitti","volo",", ita ut praestet heredibus meis, sicut me vivo praestabat;, et cum idem servus testatori diurnum quiddam praestabat"
"prose,Iustinianus, Caesar Flavius (Imperator Iustinianus)","constante a. </s><s> conss. </s><s> ; CJ. </s><s> : Imperator Constantinus Nec enim interest, si dicatur; heredem facio; vel; instituo; vel;","volo","; vel; mando; vel; cupio; vel; esto; vel; erit;, sed quibuslibet confecta sententiis, quolibet loquendi genere"
